concept_id,concept_code,concept_name,codeset,med_group
42901040,1313970,ivermectin 0.068 MG / pyrantel 57 MG [Heartshield Plus],c19meds,ivermectin
40225045,1006631,ivermectin / pyrantel Chewable Tablet,c19meds,ivermectin
43559985,1435578,ivermectin 0.0187 MG/MG Oral Paste [DuraMectin],c19meds,ivermectin
36248572,1592789,Parid Paste Product,c19meds,ivermectin
19089108,541937,ivermectin 6 MG [Mectizan],c19meds,ivermectin
40163135,855486,ivermectin 10 MG/ML,c19meds,ivermectin
40169737,895887,ivermectin 0.136 MG / praziquantel 114 MG / pyrantel 114 MG Chewable Tablet [Iverhart Max],c19meds,ivermectin
40169736,895883,ivermectin 0.136 MG / praziquantel 114 MG / pyrantel 114 MG Chewable Tablet,c19meds,ivermectin
37497412,2205749,ivermectin 0.068 MG / praziquantel 57 MG / pyrantel pamoate 57 MG Chewable Tablet [Iverhart],c19meds,ivermectin
36248601,1592806,Iverchoice Oral Paste Product,c19meds,ivermectin
46221419,1648210,ivermectin 0.0187 MG/MG / praziquantel 0.234 MG/MG Oral Paste,c19meds,ivermectin
43532698,1430116,ivermectin 10 MG/ML [Bimectin],c19meds,ivermectin
36249874,1796464,Bimectin Oral Product,c19meds,ivermectin
40225055,1006554,ivermectin 0.068 MG Chewable Tablet [Heartgard],c19meds,ivermectin
36249928,1796543,Equimax Paste Product,c19meds,ivermectin
40225064,1006542,ivermectin 0.165 MG Chewable Tablet,c19meds,ivermectin
36249983,1797250,Zimecterin Gold Oral Product,c19meds,ivermectin
40226955,1010447,ivermectin 10 MG/ML [Ivomec],c19meds,ivermectin
40169742,895894,ivermectin 0.272 MG / praziquantel 228 MG / pyrantel 228 MG [Iverhart Max],c19meds,ivermectin
36241974,1188072,Vetrimec Topical Product,c19meds,ivermectin
42902277,1359242,ivermectin 0.136 MG / pyrantel 114 MG Chewable Tablet [PetTrust Plus],c19meds,ivermectin
40222755,994498,ivermectin 5 MG/ML Topical Solution [Ivermax],c19meds,ivermectin
40184912,978033,ivermectin 5 MG/ML Topical Solution [Noromectin],c19meds,ivermectin
45775143,1546164,ivermectin 5 MG/ML Topical Solution [Bimectin],c19meds,ivermectin
40167133,867595,ivermectin 0.00025 MG/ML,c19meds,ivermectin
40174840,905139,ivermectin 10 MG/ML Injectable Solution [Vetrimec],c19meds,ivermectin
37497402,2205739,ivermectin 0.272 MG / praziquantel 228 MG / pyrantel pamoate 228 MG Chewable Tablet,c19meds,ivermectin
45892672,1598071,ivermectin Topical Cream [Soolantra],c19meds,ivermectin
42901578,1359258,ivermectin 0.068 MG / pyrantel 57 MG [PetTrust Plus],c19meds,ivermectin
36248576,1592799,Vetrimec Oral Paste Product,c19meds,ivermectin
19081724,572592,ivermectin 6 MG [Stromectol],c19meds,ivermectin
36246059,1363361,ivermectin Paste Product,c19meds,ivermectin
42902280,1359263,ivermectin 0.068 MG / pyrantel 57 MG Chewable Tablet [PetTrust Plus],c19meds,ivermectin
44816119,1492679,ivermectin 0.272 MG Oral Tablet,c19meds,ivermectin
40168484,884014,ivermectin 0.0187 MG/MG Oral Paste [Zimecterin],c19meds,ivermectin
45776455,1549083,ivermectin Topical Solution [Promectin],c19meds,ivermectin
36239556,1185711,Noromectin Plus Injectable Product,c19meds,ivermectin
40225065,1006544,ivermectin 0.165 MG Chewable Tablet [Heartgard],c19meds,ivermectin
40174841,905298,ivermectin 10 MG/ML [Ivermax],c19meds,ivermectin
40169734,895906,ivermectin 0.068 MG / praziquantel 57 MG / pyrantel 57 MG [Iverhart Max],c19meds,ivermectin
40175838,968993,clorsulon 100 MG/ML / ivermectin 10 MG/ML Injectable Solution [Endo-Mectin Plus],c19meds,ivermectin
1784444,6069,ivermectin,c19meds,ivermectin
40175837,968992,clorsulon / ivermectin Injectable Solution [Endo-Mectin Plus],c19meds,ivermectin
40175839,968991,clorsulon 100 MG/ML / ivermectin 10 MG/ML [Endo-Mectin Plus],c19meds,ivermectin
1510933,2121105,clorsulon 100 MG/ML / ivermectin 10 MG/ML Injectable Solution [Bimectin Plus],c19meds,ivermectin
45775426,1592797,ivermectin 0.0187 MG/MG [Vetrimec],c19meds,ivermectin
40169735,895879,ivermectin 0.136 MG,c19meds,ivermectin
40174191,901792,clorsulon 100 MG/ML / ivermectin 10 MG/ML Injectable Solution [Noromectin Plus],c19meds,ivermectin
42901834,1356524,ivermectin 0.136 MG / praziquantel 114 MG / pyrantel 114 MG Chewable Tablet [Quadriguard],c19meds,ivermectin
42901209,1356520,ivermectin / praziquantel / pyrantel Chewable Tablet [Quadriguard],c19meds,ivermectin
36244607,1296657,Heartgard Plus Chewable Product,c19meds,ivermectin
40174842,902283,ivermectin 10 MG/ML [Noromectin],c19meds,ivermectin
45775421,1592786,ivermectin Oral Paste [Parid],c19meds,ivermectin
40234573,1050950,ivermectin Injectable Solution [Agrimectin],c19meds,ivermectin
40222761,995492,ivermectin Oral Solution [Ivomec],c19meds,ivermectin
36221906,1167192,Ivomec Oral Liquid Product,c19meds,ivermectin
36249896,1796508,Eqvalan Oral Paste Product,c19meds,ivermectin
36249889,1796499,Equell Paste Product,c19meds,ivermectin
42901570,1359238,ivermectin / pyrantel Chewable Tablet [PetTrust Plus],c19meds,ivermectin
36246477,1423671,Tri-Heart Plus Oral Product,c19meds,ivermectin
40220699,1810553,ivermectin Oral Paste [Ivermax],c19meds,ivermectin
40226956,1010445,ivermectin Injectable Solution [Ivomec],c19meds,ivermectin
36246478,1423672,Tri-Heart Plus Pill,c19meds,ivermectin
40225053,1006646,ivermectin 0.068 MG / pyrantel 57 MG [Heartgard Plus],c19meds,ivermectin
40176026,968989,ivermectin 10 MG/ML Injectable Solution [Endo-Mectin],c19meds,ivermectin
45775430,1592804,ivermectin 0.0187 MG/MG [Iverchoice],c19meds,ivermectin
43012070,1363490,ivermectin 0.0187 MG/MG Oral Paste [Ivercare],c19meds,ivermectin
45775427,1592798,ivermectin Oral Paste [Vetrimec],c19meds,ivermectin
42800972,1298425,ivermectin Topical Lotion [Sklice],c19meds,ivermectin
36246529,1366787,Promectin Injectable Product,c19meds,ivermectin
40225057,1006632,ivermectin 0.136 MG / pyrantel 114 MG Chewable Tablet,c19meds,ivermectin
43011693,1363487,ivermectin 0.0187 MG/MG [Ivercare],c19meds,ivermectin
40174837,902282,ivermectin 10 MG/ML Injectable Solution,c19meds,ivermectin
36248954,1598072,Soolantra Topical Product,c19meds,ivermectin
40167139,866295,ivermectin 0.0187 MG/MG [Eqvalan],c19meds,ivermectin
42901208,1356519,ivermectin 0.136 MG / praziquantel 114 MG / pyrantel 114 MG [Quadriguard],c19meds,ivermectin
45775418,1592783,ivermectin 0.0187 MG/MG Oral Paste [Ivercide],c19meds,ivermectin
42901836,1356527,ivermectin 0.272 MG / praziquantel 228 MG / pyrantel 228 MG Chewable Tablet [Quadriguard],c19meds,ivermectin
36249877,1796468,ivermectin Oral Paste [DuraMectin],c19meds,ivermectin
42901838,1356531,ivermectin 0.068 MG / praziquantel 57 MG / pyrantel 57 MG Chewable Tablet [Quadriguard],c19meds,ivermectin
40169743,894874,ivermectin Topical Solution [Ivermax],c19meds,ivermectin
36227065,1160342,ivermectin Injectable Product,c19meds,ivermectin
40220745,1810556,Ivermax Paste Product,c19meds,ivermectin
36249876,1796466,Bimectin Paste Product,c19meds,ivermectin
37497393,2205730,ivermectin 0.136 MG / praziquantel 114 MG / pyrantel pamoate 114 MG Chewable Tablet,c19meds,ivermectin
44816122,1492682,ivermectin 0.068 MG Oral Tablet [Heartgard],c19meds,ivermectin
37497395,2205732,ivermectin 0.136 MG / praziquantel 114 MG / pyrantel pamoate 114 MG [Iverhart],c19meds,ivermectin
42901210,1356526,ivermectin 0.272 MG / praziquantel 228 MG / pyrantel 228 MG [Quadriguard],c19meds,ivermectin
40222763,994506,ivermectin Topical Solution [Vetrimec],c19meds,ivermectin
40222752,995493,ivermectin 0.8 MG/ML Oral Solution [Ivomec],c19meds,ivermectin
36249051,1551486,Agri-Mectin Oral Product,c19meds,ivermectin
40225048,1006549,ivermectin 0.055 MG Chewable Tablet,c19meds,ivermectin
36249883,1796492,Zimecterin Oral Paste Product,c19meds,ivermectin
40169740,895893,ivermectin 0.272 MG / praziquantel 228 MG / pyrantel 228 MG Chewable Tablet,c19meds,ivermectin
36249892,1796503,Ivercare Oral Paste Product,c19meds,ivermectin
43526758,1423675,ivermectin 0.272 MG / pyrantel 227 MG [Tri-Heart Plus],c19meds,ivermectin
40167142,867600,ivermectin Topical Solution [Bimectin],c19meds,ivermectin
36227067,1160344,ivermectin Oral Product,c19meds,ivermectin
40184913,978031,ivermectin 5 MG/ML [Noromectin],c19meds,ivermectin
36249885,1796495,ivermectin 0.0187 MG/MG [Equell],c19meds,ivermectin
45892671,1598070,ivermectin 10 MG/ML [Soolantra],c19meds,ivermectin
40226954,1010448,ivermectin 10 MG/ML Injectable Solution [Ivomec],c19meds,ivermectin
40225063,1006541,ivermectin 0.165 MG,c19meds,ivermectin
40166806,866297,ivermectin 0.0187 MG/MG Oral Paste [Eqvalan],c19meds,ivermectin
1784451,541939,ivermectin 6 MG Oral Tablet [Mectizan],c19meds,ivermectin
40225059,1006634,ivermectin 0.136 MG / pyrantel 114 MG [Heartgard Plus],c19meds,ivermectin
19047063,212403,ivermectin 6 MG Oral Tablet [Stromectol],c19meds,ivermectin
43525642,1370969,ivermectin 5 MG/ML Topical Solution [Privermectin],c19meds,ivermectin
36227069,1160346,ivermectin Pill,c19meds,ivermectin
40174189,966746,clorsulon / ivermectin Injectable Solution [Vetrimec Plus],c19meds,ivermectin
45892669,1598068,ivermectin 10 MG/ML Topical Cream,c19meds,ivermectin
40174192,966747,clorsulon 100 MG/ML / ivermectin 10 MG/ML Injectable Solution [Vetrimec Plus],c19meds,ivermectin
37497404,2205741,ivermectin 0.272 MG / praziquantel 228 MG / pyrantel pamoate 228 MG Chewable Tablet [Iverhart],c19meds,ivermectin
40116574,541938,ivermectin Oral Tablet [Mectizan],c19meds,ivermectin
36246058,1363360,ivermectin Oral Paste Product,c19meds,ivermectin
1510931,2121103,clorsulon / ivermectin Injectable Solution [Bimectin Plus],c19meds,ivermectin
40220698,1810552,ivermectin 0.0187 MG/MG [Ivermax],c19meds,ivermectin
40169731,895902,ivermectin 0.068 MG,c19meds,ivermectin
36232036,1176576,Endo-Mectin Plus Injectable Product,c19meds,ivermectin
36249891,1796502,Ivercare Oral Product,c19meds,ivermectin
40169727,895896,ivermectin 0.034 MG,c19meds,ivermectin
37497411,2205748,ivermectin 0.068 MG / praziquantel 57 MG / pyrantel pamoate 57 MG [Iverhart],c19meds,ivermectin
36241973,1188071,Vetrimec Plus Injectable Product,c19meds,ivermectin
36249888,1796498,Equell Oral Paste Product,c19meds,ivermectin
37497397,2205734,Iverhart Chewable Product,c19meds,ivermectin
36218303,1166537,Heartgard Oral Product,c19meds,ivermectin
40221886,995504,ivermectin 0.0155 MG/MG / praziquantel 0.0775 MG/MG Oral Paste [Zimecterin Gold],c19meds,ivermectin
36249887,1796497,Equell Oral Product,c19meds,ivermectin
45776456,1549085,ivermectin 5 MG/ML Topical Solution [Promectin],c19meds,ivermectin
42706058,1244602,ivermectin 5 MG/ML [Sklice],c19meds,ivermectin
40169724,894873,ivermectin 0.00025 MG/ML [Ivermax],c19meds,ivermectin
45774569,1551483,ivermectin 0.0187 MG/MG [Agri-Mectin],c19meds,ivermectin
40234571,1050951,ivermectin 10 MG/ML Injectable Solution [Agrimectin],c19meds,ivermectin
37497400,2205737,ivermectin 0.136 MG / praziquantel 114 MG / pyrantel pamoate 114 MG Chewable Tablet [Iverhart],c19meds,ivermectin
42800971,1298427,ivermectin 5 MG/ML Topical Lotion [Sklice],c19meds,ivermectin
36246365,1373243,Privermectin Oral Product,c19meds,ivermectin
36249052,1551487,Agri-Mectin Paste Product,c19meds,ivermectin
36248571,1592788,Parid Oral Product,c19meds,ivermectin
40225049,1006551,ivermectin 0.055 MG Chewable Tablet [Heartgard],c19meds,ivermectin
36247414,1549084,Promectin Topical Product,c19meds,ivermectin
19081725,574536,ivermectin 3 MG [Stromectol],c19meds,ivermectin
40225058,1006637,ivermectin 0.136 MG / pyrantel 114 MG Chewable Tablet [Heartgard Plus],c19meds,ivermectin
40167141,867596,ivermectin Topical Solution,c19meds,ivermectin
36236178,1172792,Agrimectin Injectable Product,c19meds,ivermectin
37497408,2205745,ivermectin 0.034 MG / praziquantel 28.5 MG / pyrantel pamoate 28.5 MG Chewable Tablet [Iverhart],c19meds,ivermectin
36221797,1165964,Acarexx Otic Product,c19meds,ivermectin
43532893,1430119,ivermectin 10 MG/ML Injectable Solution [Bimectin],c19meds,ivermectin
36248567,1592780,Ivercide Oral Paste Product,c19meds,ivermectin
36248573,1592793,Promectin Oral Paste Product,c19meds,ivermectin
36248575,1592795,Promectin Paste Product,c19meds,ivermectin
42706397,1246672,ivermectin Topical Lotion,c19meds,ivermectin
40225061,1006540,ivermectin 0.136 MG Chewable Tablet [Heartgard],c19meds,ivermectin
36249978,1797249,Zimecterin Gold Oral Paste Product,c19meds,ivermectin
42901837,1356529,ivermectin 0.034 MG / praziquantel 28.5 MG / pyrantel 28.5 MG Chewable Tablet [Quadriguard],c19meds,ivermectin
40169287,896966,ivermectin 0.0187 MG/MG / praziquantel 0.14 MG/MG Oral Paste,c19meds,ivermectin
36249884,1796493,Zimecterin Paste Product,c19meds,ivermectin
36221901,1167187,Ivermax Injectable Product,c19meds,ivermectin
45892668,1598067,ivermectin Topical Cream,c19meds,ivermectin
36246364,1373242,Privermectin Oral Liquid Product,c19meds,ivermectin
40231185,1043444,ivermectin 5 MG/ML [Ivomec],c19meds,ivermectin
40169723,894875,ivermectin 0.00025 MG/ML Topical Solution [Ivermax],c19meds,ivermectin
42900976,1313066,ivermectin / pyrantel Chewable Tablet [Heartshield Plus],c19meds,ivermectin
36248570,1592787,Parid Oral Paste Product,c19meds,ivermectin
36249976,1797243,ivermectin 0.0187 MG/MG / praziquantel 0.14 MG/MG [Equimax],c19meds,ivermectin
43526814,1423678,ivermectin 0.068 MG / pyrantel 57 MG Chewable Tablet [Tri-Heart Plus],c19meds,ivermectin
42900978,1313115,ivermectin 0.272 MG / pyrantel 227 MG [Heartshield Plus],c19meds,ivermectin
36221908,1167194,Ivomec Plus Injectable Product,c19meds,ivermectin
36221905,1167191,Ivomec Injectable Product,c19meds,ivermectin
42901569,1359237,ivermectin 0.136 MG / pyrantel 114 MG [PetTrust Plus],c19meds,ivermectin
43560226,1435499,ivermectin 5 MG/ML [Iver-On],c19meds,ivermectin
40225070,1006545,ivermectin 0.272 MG Chewable Tablet,c19meds,ivermectin
40174838,905300,ivermectin 10 MG/ML Injectable Solution [Ivermax],c19meds,ivermectin
40234572,1050949,ivermectin 10 MG/ML [Agrimectin],c19meds,ivermectin
40225071,1006547,ivermectin 0.272 MG Chewable Tablet [Heartgard],c19meds,ivermectin
40221885,995500,ivermectin 0.0155 MG/MG / praziquantel 0.0775 MG/MG Oral Paste,c19meds,ivermectin
40174846,902284,ivermectin Injectable Solution [Noromectin],c19meds,ivermectin
43525363,1370966,ivermectin 5 MG/ML [Privermectin],c19meds,ivermectin
36221909,1167195,Ivomec Topical Product,c19meds,ivermectin
42705765,1242505,clorsulon 100 MG/ML / ivermectin 10 MG/ML [Alverin Plus],c19meds,ivermectin
37497396,2205733,ivermectin / praziquantel / pyrantel Chewable Tablet [Iverhart],c19meds,ivermectin
36249881,1796490,ivermectin Oral Paste [Zimecterin],c19meds,ivermectin
40220701,1810555,Ivermax Oral Paste Product,c19meds,ivermectin
36249880,1796471,DuraMectin Paste Product,c19meds,ivermectin
45892673,1598073,ivermectin 10 MG/ML Topical Cream [Soolantra],c19meds,ivermectin
40225060,1006536,ivermectin 0.136 MG Chewable Tablet,c19meds,ivermectin
40231851,1047479,ivermectin 0.0187 MG/MG Oral Paste [Bimectin],c19meds,ivermectin
37497399,2205736,Iverhart Pill,c19meds,ivermectin
36221902,1167188,Ivermax Plus Injectable Product,c19meds,ivermectin
40169728,895899,ivermectin 0.034 MG / praziquantel 28.5 MG / pyrantel 28.5 MG Chewable Tablet,c19meds,ivermectin
40225066,1006543,ivermectin 0.165 MG [Heartgard],c19meds,ivermectin
40169739,895890,ivermectin 0.272 MG,c19meds,ivermectin
43526757,1423676,ivermectin 0.272 MG / pyrantel 227 MG Chewable Tablet [Tri-Heart Plus],c19meds,ivermectin
36224747,1159779,ivermectin / praziquantel / pyrantel Oral Product,c19meds,ivermectin
40225054,1006552,ivermectin 0.068 MG Chewable Tablet,c19meds,ivermectin
40225050,1006550,ivermectin 0.055 MG [Heartgard],c19meds,ivermectin
36218305,1166539,Heartgard Plus Oral Product,c19meds,ivermectin
40222754,993776,ivermectin 5 MG/ML Topical Solution [Agri-Mectin],c19meds,ivermectin
40222750,995487,ivermectin 0.8 MG/ML,c19meds,ivermectin
40220700,1810554,Ivermax Oral Product,c19meds,ivermectin
43560228,1435500,ivermectin Topical Solution [Iver-On],c19meds,ivermectin
40232673,1047477,ivermectin 0.0187 MG/MG [Bimectin],c19meds,ivermectin
40225047,1006548,ivermectin 0.055 MG,c19meds,ivermectin
42708565,1246673,ivermectin 5 MG/ML Topical Lotion,c19meds,ivermectin
40225068,1006643,ivermectin 0.272 MG / pyrantel 227 MG Chewable Tablet [Heartgard Plus],c19meds,ivermectin
43525770,1373244,ivermectin 0.8 MG/ML Oral Solution [Privermectin],c19meds,ivermectin
36246708,1359240,PetTrust Plus Pill,c19meds,ivermectin
36249894,1796506,ivermectin Oral Paste [Eqvalan],c19meds,ivermectin
45774570,1551484,ivermectin Oral Paste [Agri-Mectin],c19meds,ivermectin
40169738,895885,ivermectin 0.136 MG / praziquantel 114 MG / pyrantel 114 MG [Iverhart Max],c19meds,ivermectin
36248668,1648206,ivermectin / praziquantel Oral Paste Product,c19meds,ivermectin
36227063,1160340,ivermectin / pyrantel Oral Product,c19meds,ivermectin
36232554,1180221,Stromectol Oral Product,c19meds,ivermectin
40174190,966743,clorsulon 100 MG/ML / ivermectin 10 MG/ML Injectable Solution [Ivermax Plus],c19meds,ivermectin
36246744,1356523,Quadriguard Pill,c19meds,ivermectin
40225074,1006539,ivermectin Chewable Tablet [Heartgard],c19meds,ivermectin
42902279,1359256,ivermectin 0.272 MG / pyrantel 227 MG Chewable Tablet [PetTrust Plus],c19meds,ivermectin
36221900,1167186,Iverhart Max Pill,c19meds,ivermectin
36218306,1166540,Heartgard Plus Pill,c19meds,ivermectin
44815754,1492677,ivermectin Oral Tablet [Heartgard],c19meds,ivermectin
40222760,995488,ivermectin Oral Solution,c19meds,ivermectin
1784449,316114,ivermectin 6 MG,c19meds,ivermectin
40163589,855491,clorsulon / ivermectin Injectable Solution [Ivomec Plus],c19meds,ivermectin
36245510,1296162,Heartgard Chewable Product,c19meds,ivermectin
36247175,1550944,Mitigare Oral Product,c19meds,colchicine
45776976,1550939,colchicine Oral Capsule,c19meds,colchicine
1101589,333663,colchicine 1 MG,c19meds,colchicine
36214833,1155483,colchicine Injectable Product,c19meds,colchicine
1101560,249727,allopurinol 100 MG / colchicine 0.5 MG Oral Tablet,c19meds,colchicine
36214831,1155481,colchicine / probenecid Pill,c19meds,colchicine
19109346,438620,colchicine 0.432 MG,c19meds,colchicine
36231701,1176462,Colcrys Pill,c19meds,colchicine
40005864,370809,allopurinol / colchicine Oral Tablet,c19meds,colchicine
1101557,241773,colchicine 0.5 MG/ML Injectable Solution,c19meds,colchicine
19061795,249530,allopurinol 300 MG / colchicine 0.5 MG Extended Release Oral Capsule,c19meds,colchicine
45776977,1550940,colchicine 0.6 MG Oral Capsule,c19meds,colchicine
1101554,2683,colchicine,c19meds,colchicine
19060123,246063,colchicine 0.001 MG/MG / podophyllin 0.02 MG/MG Topical Ointment,c19meds,colchicine
1101583,315711,colchicine 0.5 MG,c19meds,colchicine
1361347,2180556,Gloperba Oral Product,c19meds,colchicine
36212720,1154937,allopurinol / colchicine Pill,c19meds,colchicine
19018901,197540,colchicine 0.5 MG Oral Tablet,c19meds,colchicine
45776981,1550946,colchicine 0.6 MG Oral Capsule [Mitigare],c19meds,colchicine
1101587,315715,colchicine 0.65 MG,c19meds,colchicine
19002015,103168,colchicine 0.25 MG Oral Tablet,c19meds,colchicine
