concept_id,concept_name,concept_code,vocabulary_id,ingredient,pcornet_vocabulary_id
2026875,20 ML fentanyl 0.05 MG/ML Injectable Solution by BC World,OMOP4925536,RxNorm Extension,fentanyl,RX
2026876,20 ML fentanyl 0.05 MG/ML Injectable Solution by Daewon,OMOP4925537,RxNorm Extension,fentanyl,RX
2026877,20 ML fentanyl 0.05 MG/ML Injectable Solution by Daihan,OMOP4925538,RxNorm Extension,fentanyl,RX
2026878,20 ML fentanyl 0.05 MG/ML Injectable Solution by Guju,OMOP4925539,RxNorm Extension,fentanyl,RX
2026879,20 ML fentanyl 0.05 MG/ML Injectable Solution by Hana,OMOP4925540,RxNorm Extension,fentanyl,RX
2026880,20 ML fentanyl 0.05 MG/ML Injectable Solution by Hanlim,OMOP4925541,RxNorm Extension,fentanyl,RX
2026881,20 ML fentanyl 0.05 MG/ML Injectable Solution by Huons,OMOP4925542,RxNorm Extension,fentanyl,RX
2026882,20 ML fentanyl 0.05 MG/ML Injectable Solution by Myungmoon,OMOP4925543,RxNorm Extension,fentanyl,RX
2027508,10 ML fentanyl 0.05 MG/ML Injectable Solution by BC World,OMOP4926222,RxNorm Extension,fentanyl,RX
2027509,10 ML fentanyl 0.05 MG/ML Injectable Solution by Daewon,OMOP4926223,RxNorm Extension,fentanyl,RX
2027510,10 ML fentanyl 0.05 MG/ML Injectable Solution by Daihan,OMOP4926224,RxNorm Extension,fentanyl,RX
2027511,10 ML fentanyl 0.05 MG/ML Injectable Solution by Guju,OMOP4926225,RxNorm Extension,fentanyl,RX
2027512,10 ML fentanyl 0.05 MG/ML Injectable Solution by Hana,OMOP4926226,RxNorm Extension,fentanyl,RX
2027513,10 ML fentanyl 0.05 MG/ML Injectable Solution by Hanlim,OMOP4926227,RxNorm Extension,fentanyl,RX
2027514,10 ML fentanyl 0.05 MG/ML Injectable Solution by Myungmoon,OMOP4926228,RxNorm Extension,fentanyl,RX
2029718,2 ML fentanyl 0.05 MG/ML Injectable Solution by BC World,OMOP4928458,RxNorm Extension,fentanyl,RX
2029719,2 ML fentanyl 0.05 MG/ML Injectable Solution by Daewon,OMOP4928459,RxNorm Extension,fentanyl,RX
2029720,2 ML fentanyl 0.05 MG/ML Injectable Solution by Daihan,OMOP4928460,RxNorm Extension,fentanyl,RX
2029721,2 ML fentanyl 0.05 MG/ML Injectable Solution by Guju,OMOP4928461,RxNorm Extension,fentanyl,RX
2029722,2 ML fentanyl 0.05 MG/ML Injectable Solution by Hana,OMOP4928462,RxNorm Extension,fentanyl,RX
2029723,2 ML fentanyl 0.05 MG/ML Injectable Solution by Hanlim,OMOP4928463,RxNorm Extension,fentanyl,RX
2029725,2 ML fentanyl 0.05 MG/ML Injectable Solution by Myungmoon,OMOP4928464,RxNorm Extension,fentanyl,RX
2032445,1 ML fentanyl 0.05 MG/ML Injectable Solution by BC World,OMOP4931389,RxNorm Extension,fentanyl,RX
2032446,1 ML fentanyl 0.05 MG/ML Injectable Solution by Daihan,OMOP4931390,RxNorm Extension,fentanyl,RX
2032447,1 ML fentanyl 0.05 MG/ML Injectable Solution by Hana,OMOP4931391,RxNorm Extension,fentanyl,RX
2032448,1 ML fentanyl 0.05 MG/ML Injectable Solution by Hanlim,OMOP4931392,RxNorm Extension,fentanyl,RX
2032449,1 ML fentanyl 0.05 MG/ML Injectable Solution by Myungmoon,OMOP4931393,RxNorm Extension,fentanyl,RX
19019976,fentanyl 1.5 MG/ML Injectable Solution,198402,RxNorm,fentanyl,RX
19019977,fentanyl 2.5 MG/ML Injectable Solution,198403,RxNorm,fentanyl,RX
19121331,fentanyl 0.002 MG/ML / ropivacaine 0.001 MG/ML Injectable Solution,578168,RxNorm,fentanyl,RX
19121333,fentanyl 0.002 MG/ML / ropivacaine 0.002 MG/ML Injectable Solution,578170,RxNorm,fentanyl,RX
19121334,fentanyl 0.003 MG/ML / ropivacaine 0.001 MG/ML Injectable Solution,578171,RxNorm,fentanyl,RX
19121335,fentanyl 0.005 MG/ML / ropivacaine 0.001 MG/ML Injectable Solution,578172,RxNorm,fentanyl,RX
19127353,fentanyl 0.003 MG/ML Injectable Solution,729846,RxNorm,fentanyl,RX
19135255,fentanyl 0.002 MG/ML / ropivacaine 0.8 MG/ML Injectable Solution,847127,RxNorm,fentanyl,RX
21030010,120 ML Fentanyl 0.01 MG/ML Injectable Solution Box of 1,OMOP324884,RxNorm Extension,fentanyl,RX
21030339,1000 ML Fentanyl 0.025 MG/ML Injectable Solution,OMOP331036,RxNorm Extension,fentanyl,RX
21032770,Fentanyl 0.02 MG/ML Injection Box of 10,OMOP362885,RxNorm Extension,fentanyl,RX
21032783,Fentanyl 0.025 MG/ML Injectable Solution Box of 5,OMOP363120,RxNorm Extension,fentanyl,RX
21040013,250 ML Fentanyl 0.02 MG/ML Injectable Solution Box of 1,OMOP328110,RxNorm Extension,fentanyl,RX
21042689,Fentanyl 0.05 MG/ML Injection Box of 1,OMOP362948,RxNorm Extension,fentanyl,RX
21049179,50 ML Fentanyl 0.05 MG/ML Injection Box of 1 by Hameln,OMOP318182,RxNorm Extension,fentanyl,RX
21052461,Fentanyl 0.02 MG/ML Injection,OMOP362883,RxNorm Extension,fentanyl,RX
21058941,50 ML Fentanyl 0.02 MG/ML Injection,OMOP318172,RxNorm Extension,fentanyl,RX
21058942,50 ML Fentanyl 0.05 MG/ML Injection by Hameln,OMOP318179,RxNorm Extension,fentanyl,RX
21072185,Fentanyl 0.02 MG/ML Injectable Solution Box of 1,OMOP362880,RxNorm Extension,fentanyl,RX
21079353,300 ML Fentanyl 0.01 MG/ML Injectable Solution Box of 1,OMOP328636,RxNorm Extension,fentanyl,RX
21081892,Fentanyl 0.01 MG/ML Injectable Solution,OMOP362876,RxNorm Extension,fentanyl,RX
21081893,Fentanyl 0.02 MG/ML Injectable Solution Box of 20,OMOP362882,RxNorm Extension,fentanyl,RX
21089051,300 ML Fentanyl 0.01 MG/ML Injectable Solution,OMOP328634,RxNorm Extension,fentanyl,RX
21101538,Fentanyl 0.02 MG/ML Injectable Solution,OMOP362879,RxNorm Extension,fentanyl,RX
21108566,120 ML Fentanyl 0.01 MG/ML Injectable Solution,OMOP324882,RxNorm Extension,fentanyl,RX
21117821,50 ML Fentanyl 0.02 MG/ML Injection Box of 1,OMOP318174,RxNorm Extension,fentanyl,RX
21118559,500 ML Fentanyl 0.05 MG/ML Injection Box of 1,OMOP329622,RxNorm Extension,fentanyl,RX
21121049,Fentanyl 0.02 MG/ML Injection Box of 1,OMOP362884,RxNorm Extension,fentanyl,RX
21128244,250 ML Fentanyl 0.02 MG/ML Injectable Solution,OMOP328108,RxNorm Extension,fentanyl,RX
21137451,50 ML Fentanyl 0.02 MG/ML Injection Box of 10,OMOP318177,RxNorm Extension,fentanyl,RX
21148086,500 ML Fentanyl 0.05 MG/ML Injection,OMOP329620,RxNorm Extension,fentanyl,RX
21148156,1000 ML Fentanyl 0.025 MG/ML Injectable Solution Box of 1,OMOP331038,RxNorm Extension,fentanyl,RX
21150601,Fentanyl 0.01 MG/ML Injectable Solution Box of 1,OMOP362877,RxNorm Extension,fentanyl,RX
21160576,Fentanyl 0.025 MG/ML Injectable Solution Box of 1,OMOP363119,RxNorm Extension,fentanyl,RX
21167026,50 ML Fentanyl 0.05 MG/ML Injection Box of 1,OMOP318181,RxNorm Extension,fentanyl,RX
21167728,250 ML Fentanyl 0.02 MG/ML Injectable Solution Box of 20,OMOP328112,RxNorm Extension,fentanyl,RX
21170362,Fentanyl 0.025 MG/ML Injectable Solution,OMOP363118,RxNorm Extension,fentanyl,RX
21177621,1000 ML Fentanyl 0.025 MG/ML Injectable Solution Box of 5,OMOP331040,RxNorm Extension,fentanyl,RX
35136600,5 ML Fentanyl 0.05 MG/ML Injectable Solution by Daiichi Sankyo,OMOP4793776,RxNorm Extension,fentanyl,RX
35148175,5 ML Fentanyl 0.05 MG/ML Injectable Solution by Janssen,OMOP4805238,RxNorm Extension,fentanyl,RX
35151182,2 ML Fentanyl 0.05 MG/ML Injectable Solution by Daiichi Sankyo,OMOP4808231,RxNorm Extension,fentanyl,RX
35151907,2 ML Fentanyl 0.05 MG/ML Injectable Solution by Janssen,OMOP4808949,RxNorm Extension,fentanyl,RX
35152041,10 ML Fentanyl 0.05 MG/ML Injectable Solution by Janssen,OMOP4809083,RxNorm Extension,fentanyl,RX
35603426,fentanyl Cartridge,1734964,RxNorm,fentanyl,RX
35603427,fentanyl Injection,1735002,RxNorm,fentanyl,RX
35603428,2 ML fentanyl 0.05 MG/ML Injection,1735003,RxNorm,fentanyl,RX
35603429,fentanyl 0.05 MG/ML Injection,1735004,RxNorm,fentanyl,RX
35603430,10 ML fentanyl 0.05 MG/ML Injection,1735006,RxNorm,fentanyl,RX
35603431,5 ML fentanyl 0.05 MG/ML Injection,1735007,RxNorm,fentanyl,RX
35603432,20 ML fentanyl 0.05 MG/ML Injection,1735008,RxNorm,fentanyl,RX
35603433,50 ML fentanyl 0.05 MG/ML Injection,1735013,RxNorm,fentanyl,RX
35603453,fentanyl Injection [Sublimaze],1735056,RxNorm,fentanyl,RX
35603454,2 ML fentanyl 0.05 MG/ML Injection [Sublimaze],1735057,RxNorm,fentanyl,RX
35603455,fentanyl 0.05 MG/ML Injection [Sublimaze],1735058,RxNorm,fentanyl,RX
35603456,5 ML fentanyl 0.05 MG/ML Injection [Sublimaze],1735060,RxNorm,fentanyl,RX
35603457,20 ML fentanyl 0.05 MG/ML Injection [Sublimaze],1735062,RxNorm,fentanyl,RX
35603458,10 ML fentanyl 0.05 MG/ML Injection [Sublimaze],1735065,RxNorm,fentanyl,RX
35745703,Fentanyl 0.01 MG/ML Injectable Solution Box of 10,OMOP2747164,RxNorm Extension,fentanyl,RX
35775081,Fentanyl 0.02 MG/ML Injectable Solution Box of 10,OMOP2776542,RxNorm Extension,fentanyl,RX
35775966,1 ML Fentanyl 0.01 MG/ML Injectable Solution,OMOP2777427,RxNorm Extension,fentanyl,RX
35777347,1 ML Fentanyl 0.01 MG/ML Injectable Solution Box of 10,OMOP2778808,RxNorm Extension,fentanyl,RX
35777348,1 ML Fentanyl 0.01 MG/ML Injectable Solution Box of 1,OMOP2778809,RxNorm Extension,fentanyl,RX
35778491,2 ML Fentanyl 0.05 MG/ML Injectable Solution Box of 10 by Hameln,OMOP2779952,RxNorm Extension,fentanyl,RX
35778492,2 ML Fentanyl 0.05 MG/ML Injectable Solution by AMCo,OMOP2779953,RxNorm Extension,fentanyl,RX
35778493,2 ML Fentanyl 0.05 MG/ML Injectable Solution by Hameln,OMOP2779954,RxNorm Extension,fentanyl,RX
35778619,2 ML Fentanyl 0.05 MG/ML Injectable Solution by A A H,OMOP2780080,RxNorm Extension,fentanyl,RX
35778620,2 ML Fentanyl 0.05 MG/ML Injectable Solution by Alliance,OMOP2780081,RxNorm Extension,fentanyl,RX
35778754,2 ML Fentanyl 0.05 MG/ML Injectable Solution Box of 10 by A A H,OMOP2780215,RxNorm Extension,fentanyl,RX
35779003,2 ML Fentanyl 0.05 MG/ML Injection [Sublimaze] by Janssen,OMOP2780464,RxNorm Extension,fentanyl,RX
35779004,2 ML Fentanyl 0.05 MG/ML Injectable Solution Box of 10 by Actavis,OMOP2780465,RxNorm Extension,fentanyl,RX
35779005,2 ML Fentanyl 0.05 MG/ML Injectable Solution Box of 10 by AMCo,OMOP2780466,RxNorm Extension,fentanyl,RX
35779006,2 ML Fentanyl 0.05 MG/ML Injectable Solution Box of 10 by Alliance,OMOP2780467,RxNorm Extension,fentanyl,RX
35779130,2 ML Fentanyl 0.05 MG/ML Injection [Sublimaze] Box of 10 by Janssen,OMOP2780591,RxNorm Extension,fentanyl,RX
35779271,2 ML Fentanyl 0.05 MG/ML Injectable Solution Box of 10 by Martindale,OMOP2780732,RxNorm Extension,fentanyl,RX
35779272,2 ML Fentanyl 0.05 MG/ML Injectable Solution by Actavis,OMOP2780733,RxNorm Extension,fentanyl,RX
35779273,2 ML Fentanyl 0.05 MG/ML Injectable Solution by Martindale,OMOP2780734,RxNorm Extension,fentanyl,RX
35781603,10 ML Fentanyl 0.05 MG/ML Injection [Sublimaze] by Janssen,OMOP2783064,RxNorm Extension,fentanyl,RX
35781758,10 ML Fentanyl 0.05 MG/ML Injectable Solution by Actavis,OMOP2783219,RxNorm Extension,fentanyl,RX
35782055,10 ML Fentanyl 0.05 MG/ML Injectable Solution Box of 10 by Actavis,OMOP2783516,RxNorm Extension,fentanyl,RX
35782056,10 ML Fentanyl 0.05 MG/ML Injectable Solution Box of 10 by A A H,OMOP2783517,RxNorm Extension,fentanyl,RX
35782057,10 ML Fentanyl 0.05 MG/ML Injectable Solution by Alliance,OMOP2783518,RxNorm Extension,fentanyl,RX
35782353,10 ML Fentanyl 0.05 MG/ML Injectable Solution Box of 10 by Hameln,OMOP2783814,RxNorm Extension,fentanyl,RX
35782354,10 ML Fentanyl 0.05 MG/ML Injectable Solution by Martindale,OMOP2783815,RxNorm Extension,fentanyl,RX
35782355,10 ML Fentanyl 0.05 MG/ML Injectable Solution by A A H,OMOP2783816,RxNorm Extension,fentanyl,RX
35782356,10 ML Fentanyl 0.05 MG/ML Injectable Solution by AMCo,OMOP2783817,RxNorm Extension,fentanyl,RX
35782498,10 ML Fentanyl 0.05 MG/ML Injection [Sublimaze] Box of 5 by Janssen,OMOP2783959,RxNorm Extension,fentanyl,RX
35782499,10 ML Fentanyl 0.05 MG/ML Injectable Solution by Hameln,OMOP2783960,RxNorm Extension,fentanyl,RX
35782667,10 ML Fentanyl 0.05 MG/ML Injectable Solution Box of 10 by Martindale,OMOP2784128,RxNorm Extension,fentanyl,RX
35782668,10 ML Fentanyl 0.05 MG/ML Injectable Solution Box of 10 by AMCo,OMOP2784129,RxNorm Extension,fentanyl,RX
35782669,10 ML Fentanyl 0.05 MG/ML Injectable Solution Box of 10 by Alliance,OMOP2784130,RxNorm Extension,fentanyl,RX
35784173,50 ML Fentanyl 0.05 MG/ML Injectable Solution by Hameln,OMOP2785634,RxNorm Extension,fentanyl,RX
35784202,50 ML Fentanyl 0.02 MG/ML Injectable Solution Box of 1,OMOP2785663,RxNorm Extension,fentanyl,RX
35784319,50 ML Fentanyl 0.05 MG/ML Injectable Solution Box of 1,OMOP2785780,RxNorm Extension,fentanyl,RX
35784606,50 ML Fentanyl 0.05 MG/ML Injectable Solution Box of 1 by Hameln,OMOP2786067,RxNorm Extension,fentanyl,RX
35784652,50 ML Fentanyl 0.02 MG/ML Injectable Solution Box of 10,OMOP2786113,RxNorm Extension,fentanyl,RX
35784653,50 ML Fentanyl 0.02 MG/ML Injectable Solution,OMOP2786114,RxNorm Extension,fentanyl,RX
35789241,500 ML Fentanyl 0.05 MG/ML Injectable Solution Box of 1,OMOP2790702,RxNorm Extension,fentanyl,RX
35789351,500 ML Fentanyl 0.05 MG/ML Injectable Solution,OMOP2790812,RxNorm Extension,fentanyl,RX
35790068,1000 ML Fentanyl 0.05 MG/ML Injectable Solution,OMOP2791529,RxNorm Extension,fentanyl,RX
35790093,1000 ML Fentanyl 0.05 MG/ML Injection,OMOP2791554,RxNorm Extension,fentanyl,RX
35790143,1000 ML Fentanyl 0.05 MG/ML Injection Box of 1,OMOP2791604,RxNorm Extension,fentanyl,RX
35790144,1000 ML Fentanyl 0.05 MG/ML Injectable Solution Box of 1,OMOP2791605,RxNorm Extension,fentanyl,RX
35829029,2 ML fentanyl 0.05 MG/ML Injectable Solution by Terumo,OMOP5039564,RxNorm Extension,fentanyl,RX
35829440,5 ML fentanyl 0.05 MG/ML Injectable Solution by Terumo,OMOP5039613,RxNorm Extension,fentanyl,RX
35829856,10 ML fentanyl 0.05 MG/ML Injectable Solution by Terumo,OMOP5039672,RxNorm Extension,fentanyl,RX
36226167,fentanyl / ropivacaine Injectable Product,1159054,RxNorm,fentanyl,RX
36226394,fentanyl Injectable Product,1159056,RxNorm,fentanyl,RX
36232563,Sublimaze Injectable Product,1180237,RxNorm,fentanyl,RX
36257896,Fentanyl 0.05 MG/ML Injectable Solution [FENTANYL JANSSEN] Box of 30,OMOP3108771,RxNorm Extension,fentanyl,RX
36259683,Fentanyl 0.05 MG/ML Injectable Solution Box of 50,OMOP3110558,RxNorm Extension,fentanyl,RX
36262244,Fentanyl 0.05 MG/ML Injectable Solution Box of 30,OMOP3113119,RxNorm Extension,fentanyl,RX
36270646,Fentanyl 0.05 MG/ML Injectable Solution [FENTANYL JANSSEN] Box of 50,OMOP3121521,RxNorm Extension,fentanyl,RX
36270647,Fentanyl 0.05 MG/ML Injectable Solution [FENTANYL JANSSEN],OMOP3121522,RxNorm Extension,fentanyl,RX
36278119,2 ML Fentanyl 0.05 MG/ML Injectable Solution [FENTANYL JANSSEN],OMOP3128994,RxNorm Extension,fentanyl,RX
36278294,2 ML Fentanyl 0.05 MG/ML Injectable Solution [FENTANYL JANSSEN] Box of 30,OMOP3129169,RxNorm Extension,fentanyl,RX
36278323,2 ML Fentanyl 0.05 MG/ML Injectable Solution Box of 30,OMOP3129198,RxNorm Extension,fentanyl,RX
36278366,2 ML Fentanyl 0.05 MG/ML Injectable Solution [FENTANYL JANSSEN] Box of 30 by Janssen,OMOP3129241,RxNorm Extension,fentanyl,RX
36279542,10 ML Fentanyl 0.05 MG/ML Injectable Solution [FENTANYL JANSSEN] Box of 50,OMOP3130417,RxNorm Extension,fentanyl,RX
36279616,10 ML Fentanyl 0.05 MG/ML Injectable Solution [FENTANYL JANSSEN],OMOP3130491,RxNorm Extension,fentanyl,RX
36279780,10 ML Fentanyl 0.05 MG/ML Injectable Solution [FENTANYL JANSSEN] Box of 50 by Janssen,OMOP3130655,RxNorm Extension,fentanyl,RX
36279945,10 ML Fentanyl 0.05 MG/ML Injectable Solution Box of 50,OMOP3130820,RxNorm Extension,fentanyl,RX
36412376,986 ML Fentanyl 0.0251 MG/ML Injectable Solution Box of 1,OMOP3104418,RxNorm Extension,fentanyl,RX
36418809,2 ML Fentanyl 0.05 MG/ML Injectable Solution [Fentanyl Am] Box of 5,OMOP4761113,RxNorm Extension,fentanyl,RX
36418810,2 ML Fentanyl 0.05 MG/ML Injectable Solution [Fentanyl Am],OMOP4761114,RxNorm Extension,fentanyl,RX
36421755,Fentanyl 0.05 MG/ML Injectable Solution [Fentanyl Am] Box of 5,OMOP4764033,RxNorm Extension,fentanyl,RX
36421756,Fentanyl 0.05 MG/ML Injectable Solution [Fentanyl Am],OMOP4764034,RxNorm Extension,fentanyl,RX
36882910,Fentanyl 0.0785 MG/ML Injectable Solution Box of 10,OMOP1006651,RxNorm Extension,fentanyl,RX
36882911,Fentanyl 0.0785 MG/ML Injectable Solution,OMOP997036,RxNorm Extension,fentanyl,RX
36885828,Fentanyl 0.0785 MG/ML Injectable Solution Box of 5,OMOP1000982,RxNorm Extension,fentanyl,RX
36891719,Fentanyl 0.05 MG/ML Injection Box of 10,OMOP1002167,RxNorm Extension,fentanyl,RX
36892713,Fentanyl 0.05 MG/ML Injection Box of 5,OMOP993285,RxNorm Extension,fentanyl,RX
36895196,2 ML Fentanyl 0.0785 MG/ML Injectable Solution,OMOP999558,RxNorm Extension,fentanyl,RX
36895365,5 ML Fentanyl 0.0786 MG/ML Injectable Solution,OMOP1003576,RxNorm Extension,fentanyl,RX
36895603,10 ML Fentanyl 0.0785 MG/ML Injectable Solution,OMOP1006974,RxNorm Extension,fentanyl,RX
36896020,50 ML Fentanyl 0.0786 MG/ML Injectable Solution Box of 10,OMOP993074,RxNorm Extension,fentanyl,RX
36896101,50 ML Fentanyl 0.0786 MG/ML Injectable Solution,OMOP997465,RxNorm Extension,fentanyl,RX
37593919,10 ML Fentanyl 0.05 MG/ML Injectable Solution [Fentanyl Am],OMOP4783349,RxNorm Extension,fentanyl,RX
37593920,10 ML Fentanyl 0.05 MG/ML Injectable Solution [Fentanyl Am] by Hameln,OMOP4783350,RxNorm Extension,fentanyl,RX
40038062,fentanyl / ropivacaine Injectable Solution,379186,RxNorm,fentanyl,RX
40038376,fentanyl Injectable Solution,372160,RxNorm,fentanyl,RX
40708761,986 ML Fentanyl 0.025 MG/ML Injectable Solution Box of 5,OMOP4748499,RxNorm Extension,fentanyl,RX
40708762,986 ML Fentanyl 0.025 MG/ML Injectable Solution Box of 1,OMOP4748498,RxNorm Extension,fentanyl,RX
40708763,986 ML Fentanyl 0.025 MG/ML Injectable Solution,OMOP4748497,RxNorm Extension,fentanyl,RX
40713626,50 ML Fentanyl 0.025 MG/ML Injectable Solution Box of 10,OMOP4743509,RxNorm Extension,fentanyl,RX
40713627,50 ML Fentanyl 0.025 MG/ML Injectable Solution Box of 1,OMOP4743508,RxNorm Extension,fentanyl,RX
40713628,50 ML Fentanyl 0.025 MG/ML Injectable Solution,OMOP4743507,RxNorm Extension,fentanyl,RX
40715541,10 ML Fentanyl 0.05 MG/ML Injectable Solution [Sublimaze] Box of 5 by Piramal,OMOP4741612,RxNorm Extension,fentanyl,RX
40715542,10 ML Fentanyl 0.05 MG/ML Injectable Solution [Sublimaze] Box of 5,OMOP4741611,RxNorm Extension,fentanyl,RX
40715543,10 ML Fentanyl 0.05 MG/ML Injectable Solution [Sublimaze] by Piramal,OMOP4741610,RxNorm Extension,fentanyl,RX
40715544,10 ML Fentanyl 0.05 MG/ML Injectable Solution [Sublimaze],OMOP4741609,RxNorm Extension,fentanyl,RX
40716850,5 ML Fentanyl 0.005 MG/ML Injectable Solution Box of 9,OMOP4740847,RxNorm Extension,fentanyl,RX
40716851,5 ML Fentanyl 0.005 MG/ML Injectable Solution Box of 1,OMOP4740846,RxNorm Extension,fentanyl,RX
40716852,5 ML Fentanyl 0.005 MG/ML Injectable Solution,OMOP4740845,RxNorm Extension,fentanyl,RX
40718025,2 ML Fentanyl 0.05 MG/ML Injectable Solution [Sublimaze] Box of 10,OMOP4739675,RxNorm Extension,fentanyl,RX
40718026,2 ML Fentanyl 0.05 MG/ML Injectable Solution [Sublimaze],OMOP4739674,RxNorm Extension,fentanyl,RX
40752845,Fentanyl 0.005 MG/ML Injectable Solution Box of 9,OMOP4704781,RxNorm Extension,fentanyl,RX
40752846,Fentanyl 0.005 MG/ML Injectable Solution Box of 1,OMOP4704780,RxNorm Extension,fentanyl,RX
40752848,Fentanyl 0.05 MG/ML Injectable Solution [Sublimaze] Box of 10,OMOP4704778,RxNorm Extension,fentanyl,RX
40752849,Fentanyl 0.05 MG/ML Injectable Solution [Sublimaze] Box of 5,OMOP4704777,RxNorm Extension,fentanyl,RX
40752850,Fentanyl 0.05 MG/ML Injectable Solution [Sublimaze],OMOP4704776,RxNorm Extension,fentanyl,RX
40752856,Fentanyl Injectable Solution [Sublimaze],OMOP4704770,RxNorm Extension,fentanyl,RX
40836314,Fentanyl 0.005 MG/ML Injectable Solution Box of 5,OMOP2034276,RxNorm Extension,fentanyl,RX
40836315,Fentanyl 0.785 MG/ML Injectable Solution Box of 100,OMOP2034277,RxNorm Extension,fentanyl,RX
40846266,Fentanyl 0.025 MG/ML Injectable Solution [Fentanyl Am],OMOP2044228,RxNorm Extension,fentanyl,RX
40867389,Fentanyl 0.0785 MG/ML Injectable Solution Box of 50,OMOP2065351,RxNorm Extension,fentanyl,RX
40877419,Fentanyl 0.0785 MG/ML Injectable Solution [Fentanyl Rotexmedica] Box of 5,OMOP2075381,RxNorm Extension,fentanyl,RX
40894813,Fentanyl Injectable Solution [Fentanyl Fz],OMOP2092775,RxNorm Extension,fentanyl,RX
40898501,Fentanyl 0.025 MG/ML Injectable Solution Box of 10,OMOP2096463,RxNorm Extension,fentanyl,RX
40908398,Fentanyl 0.025 MG/ML Injectable Solution [Fentanyl Am] Box of 10,OMOP2106360,RxNorm Extension,fentanyl,RX
40929601,Fentanyl 0.0785 MG/ML Injectable Solution Box of 1,OMOP2127563,RxNorm Extension,fentanyl,RX
40939678,Fentanyl 0.0785 MG/ML Injectable Solution [Fentanyl Fz] Box of 50,OMOP2137640,RxNorm Extension,fentanyl,RX
