concept_id,concept_code,concept_name,vocabulary,codeset
35849310,OMOP5005288,sodium chloride 9 MG/ML Injectable Solution [Jiminweixin],RxNorm Extension,iv_fluids
35848256,OMOP5005390,sodium chloride 9 MG/ML Injectable Solution [Jingkang],RxNorm Extension,iv_fluids
35849720,OMOP5005355,sodium chloride 9 MG/ML Injectable Solution [Jinglu],RxNorm Extension,iv_fluids
35848857,OMOP5005117,sodium chloride 9 MG/ML Injectable Solution [Jingtansong],RxNorm Extension,iv_fluids
35848224,OMOP5005146,sodium chloride 9 MG/ML Injectable Solution [Jinjieshu],RxNorm Extension,iv_fluids
35848252,OMOP5005386,sodium chloride 9 MG/ML Injectable Solution [Jinshun],RxNorm Extension,iv_fluids
35848251,OMOP5005385,sodium chloride 9 MG/ML Injectable Solution [Jinyuxing],RxNorm Extension,iv_fluids
35848851,OMOP5005111,sodium chloride 9 MG/ML Injectable Solution [Jiuansuxin],RxNorm Extension,iv_fluids
35848883,OMOP5005163,sodium chloride 9 MG/ML Injectable Solution [Junkeduo],RxNorm Extension,iv_fluids
35848884,OMOP5005164,sodium chloride 9 MG/ML Injectable Solution [Junxin],RxNorm Extension,iv_fluids
2034809,OMOP4933929,sodium chloride 9 MG/ML Injectable Solution [JW NORMAL SALINE],RxNorm Extension,iv_fluids
42939097,OMOP4665762,Sodium Chloride 9 MG/ML Injectable Solution [JW NS],RxNorm Extension,iv_fluids
35848217,OMOP5005139,sodium chloride 9 MG/ML Injectable Solution [Kaigelafei],RxNorm Extension,iv_fluids
35848216,OMOP5005138,sodium chloride 9 MG/ML Injectable Solution [Kainaiyin],RxNorm Extension,iv_fluids
35848888,OMOP5005168,sodium chloride 9 MG/ML Injectable Solution [Kamaduo],RxNorm Extension,iv_fluids
35849378,OMOP5005219,sodium chloride 9 MG/ML Injectable Solution [Kanglaier],RxNorm Extension,iv_fluids
35848878,OMOP5005158,sodium chloride 9 MG/ML Injectable Solution [Keaosi],RxNorm Extension,iv_fluids
35848831,OMOP5005091,sodium chloride 9 MG/ML Injectable Solution [Kelebituo],RxNorm Extension,iv_fluids
35848832,OMOP5005092,sodium chloride 9 MG/ML Injectable Solution [Kemiya],RxNorm Extension,iv_fluids
43581511,OMOP696454,"Sodium Chloride 9 MG/ML Injectable Solution [Kochsalz 0,9]",RxNorm Extension,iv_fluids
43743610,OMOP696465,"Sodium Chloride 9 MG/ML Injectable Solution [Kochsalz 0,9] Box of 10",RxNorm Extension,iv_fluids
42939098,OMOP4665763,Sodium Chloride 9 MG/ML Injectable Solution [KOLMAR ISOTONIC SODIUM CHLORIDE],RxNorm Extension,iv_fluids
35848906,OMOP5005186,sodium chloride 9 MG/ML Injectable Solution [Kuitai],RxNorm Extension,iv_fluids
35849413,OMOP5005254,sodium chloride 9 MG/ML Injectable Solution [Laifulexin],RxNorm Extension,iv_fluids
35849412,OMOP5005253,sodium chloride 9 MG/ML Injectable Solution [Laifusi],RxNorm Extension,iv_fluids
35849411,OMOP5005252,sodium chloride 9 MG/ML Injectable Solution [Laijia],RxNorm Extension,iv_fluids
35849414,OMOP5005255,sodium chloride 9 MG/ML Injectable Solution [Lailixin],RxNorm Extension,iv_fluids
35849716,OMOP5005351,sodium chloride 9 MG/ML Injectable Solution [Laimeijing],RxNorm Extension,iv_fluids
35849717,OMOP5005352,sodium chloride 9 MG/ML Injectable Solution [Laimeikang],RxNorm Extension,iv_fluids
35849715,OMOP5005350,sodium chloride 9 MG/ML Injectable Solution [Laimeixing],RxNorm Extension,iv_fluids
35849718,OMOP5005353,sodium chloride 9 MG/ML Injectable Solution [Laineng],RxNorm Extension,iv_fluids
35849714,OMOP5005349,sodium chloride 9 MG/ML Injectable Solution [Laiqi],RxNorm Extension,iv_fluids
35849713,OMOP5005348,sodium chloride 9 MG/ML Injectable Solution [Laiwoxing],RxNorm Extension,iv_fluids
35848212,OMOP5005134,sodium chloride 9 MG/ML Injectable Solution [Lanxin],RxNorm Extension,iv_fluids
35848213,OMOP5005135,sodium chloride 9 MG/ML Injectable Solution [Lanxu],RxNorm Extension,iv_fluids
35848853,OMOP5005113,sodium chloride 9 MG/ML Injectable Solution [Lepai],RxNorm Extension,iv_fluids
35848852,OMOP5005112,sodium chloride 9 MG/ML Injectable Solution [Leshipukang],RxNorm Extension,iv_fluids
35849703,OMOP5005338,sodium chloride 9 MG/ML Injectable Solution [Lianbanglimaiqin],RxNorm Extension,iv_fluids
35848850,OMOP5005110,sodium chloride 9 MG/ML Injectable Solution [Libang],RxNorm Extension,iv_fluids
35848218,OMOP5005140,sodium chloride 9 MG/ML Injectable Solution [Lifuxing],RxNorm Extension,iv_fluids
35848221,OMOP5005143,sodium chloride 9 MG/ML Injectable Solution [Lileite],RxNorm Extension,iv_fluids
35848215,OMOP5005137,sodium chloride 9 MG/ML Injectable Solution [Lingding],RxNorm Extension,iv_fluids
35849321,OMOP5005299,sodium chloride 9 MG/ML Injectable Solution [Lingjiaqin],RxNorm Extension,iv_fluids
35848220,OMOP5005142,sodium chloride 9 MG/ML Injectable Solution [Liou],RxNorm Extension,iv_fluids
35848849,OMOP5005109,sodium chloride 9 MG/ML Injectable Solution [Lishengbeifen],RxNorm Extension,iv_fluids
35848219,OMOP5005141,sodium chloride 9 MG/ML Injectable Solution [Lisui],RxNorm Extension,iv_fluids
35848250,OMOP5005384,sodium chloride 9 MG/ML Injectable Solution [Liweier],RxNorm Extension,iv_fluids
35848264,OMOP5005398,sodium chloride 9 MG/ML Injectable Solution [Longkeduo],RxNorm Extension,iv_fluids
35848876,OMOP5005156,sodium chloride 9 MG/ML Injectable Solution [Lubian],RxNorm Extension,iv_fluids
35849698,OMOP5005333,sodium chloride 9 MG/ML Injectable Solution [Luodaqin],RxNorm Extension,iv_fluids
35848759,OMOP5005369,sodium chloride 9 MG/ML Injectable Solution [Luweifen],RxNorm Extension,iv_fluids
43797408,OMOP695299,Sodium Chloride 9 MG/ML Injectable Solution [Macoflex],RxNorm Extension,iv_fluids
35848259,OMOP5005393,sodium chloride 9 MG/ML Injectable Solution [Maigeqin],RxNorm Extension,iv_fluids
35848238,OMOP5005372,sodium chloride 9 MG/ML Injectable Solution [Maikeda],RxNorm Extension,iv_fluids
35848258,OMOP5005392,sodium chloride 9 MG/ML Injectable Solution [Maileding],RxNorm Extension,iv_fluids
35848239,OMOP5005373,sodium chloride 9 MG/ML Injectable Solution [Maitong],RxNorm Extension,iv_fluids
35848240,OMOP5005374,sodium chloride 9 MG/ML Injectable Solution [Maiweixi],RxNorm Extension,iv_fluids
35849712,OMOP5005347,sodium chloride 9 MG/ML Injectable Solution [Maoping],RxNorm Extension,iv_fluids
35849702,OMOP5005337,sodium chloride 9 MG/ML Injectable Solution [Meijialai],RxNorm Extension,iv_fluids
35849692,OMOP5005327,sodium chloride 9 MG/ML Injectable Solution [Milixian],RxNorm Extension,iv_fluids
36057133,OMOP4982623,sodium chloride 9 MG/ML Injectable Solution [MiniVersol],RxNorm Extension,iv_fluids
36057132,OMOP4982622,sodium chloride 9 MG/ML Injectable Solution [MiniVersol] Box of 24,RxNorm Extension,iv_fluids
36057131,OMOP4982621,sodium chloride 9 MG/ML Injectable Solution [MiniVersol] Box of 30,RxNorm Extension,iv_fluids
35849402,OMOP5005243,sodium chloride 9 MG/ML Injectable Solution [Minxing],RxNorm Extension,iv_fluids
35849693,OMOP5005328,sodium chloride 9 MG/ML Injectable Solution [Misilong],RxNorm Extension,iv_fluids
35849694,OMOP5005329,sodium chloride 9 MG/ML Injectable Solution [Miyingjie],RxNorm Extension,iv_fluids
35849409,OMOP5005250,sodium chloride 9 MG/ML Injectable Solution [Mufuxin],RxNorm Extension,iv_fluids
43779485,OMOP695288,"Sodium Chloride 9 MG/ML Injectable Solution [Nacl 0,9]",RxNorm Extension,iv_fluids
35849697,OMOP5005332,sodium chloride 9 MG/ML Injectable Solution [Naneng],RxNorm Extension,iv_fluids
43635655,OMOP690419,Sodium Chloride 9 MG/ML Injectable Solution [Natriumchlorid Noridem],RxNorm Extension,iv_fluids
43635656,OMOP690430,Sodium Chloride 9 MG/ML Injectable Solution [Natriumchlorid Noridem] Box of 20,RxNorm Extension,iv_fluids
43617474,OMOP690438,Sodium Chloride 9 MG/ML Injectable Solution [Natriumchlorid Noridem] Box of 50,RxNorm Extension,iv_fluids
40728664,OMOP4728445,Sodium Chloride 9 MG/ML Injectable Solution [Negative Control],RxNorm Extension,iv_fluids
40728663,OMOP4728446,Sodium Chloride 9 MG/ML Injectable Solution [Negative Control] by Allergopharma,RxNorm Extension,iv_fluids
35848924,OMOP5005204,sodium chloride 9 MG/ML Injectable Solution [Niji],RxNorm Extension,iv_fluids
40728662,OMOP4728447,Sodium Chloride 9 MG/ML Injectable Solution [Nine Lives],RxNorm Extension,iv_fluids
40728661,OMOP4728448,Sodium Chloride 9 MG/ML Injectable Solution [Nine Lives] Box of 1,RxNorm Extension,iv_fluids
35848914,OMOP5005194,sodium chloride 9 MG/ML Injectable Solution [Ningye],RxNorm Extension,iv_fluids
35848925,OMOP5005205,sodium chloride 9 MG/ML Injectable Solution [Nisaixin],RxNorm Extension,iv_fluids
42939089,OMOP4665754,Sodium Chloride 9 MG/ML Injectable Solution [NORMAL],RxNorm Extension,iv_fluids
36057135,OMOP4982625,sodium chloride 9 MG/ML Injectable Solution [Normasol],RxNorm Extension,iv_fluids
36057134,OMOP4982624,sodium chloride 9 MG/ML Injectable Solution [Normasol] by Molnlycke,RxNorm Extension,iv_fluids
43761437,OMOP695409,Sodium Chloride 9 MG/ML Injectable Solution [Nova-Sol Isotone],RxNorm Extension,iv_fluids
35849328,OMOP5005362,sodium chloride 9 MG/ML Injectable Solution [Nuokeda],RxNorm Extension,iv_fluids
35849329,OMOP5005363,sodium chloride 9 MG/ML Injectable Solution [Nuozhilin],RxNorm Extension,iv_fluids
35771185,OMOP2772646,Sodium Chloride 9 MG/ML Injectable Solution [OptiFlo S saline],RxNorm Extension,iv_fluids
40728654,OMOP4728455,Sodium Chloride 9 MG/ML Injectable Solution [OptiFlo S saline] by Bard,RxNorm Extension,iv_fluids
36057123,OMOP4982609,sodium chloride 9 MG/ML Injectable Solution [Optrex Emergency],RxNorm Extension,iv_fluids
36057122,OMOP4982608,sodium chloride 9 MG/ML Injectable Solution [Optrex Emergency] by Reckitt Benckiser,RxNorm Extension,iv_fluids
35849429,OMOP5005270,sodium chloride 9 MG/ML Injectable Solution [Oumai],RxNorm Extension,iv_fluids
35849428,OMOP5005269,sodium chloride 9 MG/ML Injectable Solution [Outing],RxNorm Extension,iv_fluids
35849306,OMOP5005284,sodium chloride 9 MG/ML Injectable Solution [Paimeng],RxNorm Extension,iv_fluids
35849442,OMOP5005283,sodium chloride 9 MG/ML Injectable Solution [Paishuke],RxNorm Extension,iv_fluids
35848824,OMOP5005084,sodium chloride 9 MG/ML Injectable Solution [Pankefulin],RxNorm Extension,iv_fluids
35849375,OMOP5005216,sodium chloride 9 MG/ML Injectable Solution [Patela],RxNorm Extension,iv_fluids
21152701,OMOP398973,Sodium Chloride 9 MG/ML Injectable Solution [Polyfusor S],RxNorm Extension,iv_fluids
21083943,OMOP398974,Sodium Chloride 9 MG/ML Injectable Solution [Polyfusor S] Box of 1,RxNorm Extension,iv_fluids
21142815,OMOP398975,Sodium Chloride 9 MG/ML Injectable Solution [Polyfusor S] Box of 12,RxNorm Extension,iv_fluids
42478668,OMOP420737,Sodium Chloride 9 MG/ML Injectable Solution [Polyfusor S] Box of 6,RxNorm Extension,iv_fluids
35849434,OMOP5005275,sodium chloride 9 MG/ML Injectable Solution [Powei],RxNorm Extension,iv_fluids
35849407,OMOP5005248,sodium chloride 9 MG/ML Injectable Solution [Puertai],RxNorm Extension,iv_fluids
35849406,OMOP5005247,sodium chloride 9 MG/ML Injectable Solution [Pulida],RxNorm Extension,iv_fluids
35848860,OMOP5005120,sodium chloride 9 MG/ML Injectable Solution [Qiande],RxNorm Extension,iv_fluids
35849380,OMOP5005221,sodium chloride 9 MG/ML Injectable Solution [Qiangpuxin],RxNorm Extension,iv_fluids
35848263,OMOP5005397,sodium chloride 9 MG/ML Injectable Solution [Qimingleiao],RxNorm Extension,iv_fluids
35849315,OMOP5005293,sodium chloride 9 MG/ML Injectable Solution [Qingkang],RxNorm Extension,iv_fluids
35848260,OMOP5005394,sodium chloride 9 MG/ML Injectable Solution [Qiqin],RxNorm Extension,iv_fluids
35848261,OMOP5005395,sodium chloride 9 MG/ML Injectable Solution [Qiqiong],RxNorm Extension,iv_fluids
35848262,OMOP5005396,sodium chloride 9 MG/ML Injectable Solution [Qiruoda],RxNorm Extension,iv_fluids
35848926,OMOP5005206,sodium chloride 9 MG/ML Injectable Solution [Qixing],RxNorm Extension,iv_fluids
35848211,OMOP5005133,sodium chloride 9 MG/ML Injectable Solution [Quanzhu],RxNorm Extension,iv_fluids
35848226,OMOP5005147,sodium chloride 9 MG/ML Injectable Solution [Quming],RxNorm Extension,iv_fluids
43617477,OMOP690653,Sodium Chloride 9 MG/ML Injectable Solution [Ringer Alleman Pharma],RxNorm Extension,iv_fluids
43599523,OMOP690661,Sodium Chloride 9 MG/ML Injectable Solution [Ringer Alleman Pharma] Box of 10,RxNorm Extension,iv_fluids
43815489,OMOP690620,Sodium Chloride 9 MG/ML Injectable Solution [Ringer Baxter],RxNorm Extension,iv_fluids
43617476,OMOP690631,Sodium Chloride 9 MG/ML Injectable Solution [Ringer Baxter] Box of 10,RxNorm Extension,iv_fluids
43815490,OMOP690642,Sodium Chloride 9 MG/ML Injectable Solution [Ringer Baxter] Box of 20,RxNorm Extension,iv_fluids
43815491,OMOP690688,Sodium Chloride 9 MG/ML Injectable Solution [Ringer B. Braun],RxNorm Extension,iv_fluids
43599524,OMOP690706,Sodium Chloride 9 MG/ML Injectable Solution [Ringer B. Braun] Box of 10,RxNorm Extension,iv_fluids
43815492,OMOP690714,Sodium Chloride 9 MG/ML Injectable Solution [Ringer B. Braun] Box of 20,RxNorm Extension,iv_fluids
43635658,OMOP690697,Sodium Chloride 9 MG/ML Injectable Solution [Ringer B. Braun] Box of 6,RxNorm Extension,iv_fluids
35849672,OMOP5005307,sodium chloride 9 MG/ML Injectable Solution [Ruidisu],RxNorm Extension,iv_fluids
35849671,OMOP5005306,sodium chloride 9 MG/ML Injectable Solution [Ruikean],RxNorm Extension,iv_fluids
35849673,OMOP5005308,sodium chloride 9 MG/ML Injectable Solution [Ruikesha],RxNorm Extension,iv_fluids
35849674,OMOP5005309,sodium chloride 9 MG/ML Injectable Solution [Ruinuosai],RxNorm Extension,iv_fluids
35849314,OMOP5005292,sodium chloride 9 MG/ML Injectable Solution [Rundan],RxNorm Extension,iv_fluids
35849711,OMOP5005346,sodium chloride 9 MG/ML Injectable Solution [Ruobixun],RxNorm Extension,iv_fluids
35848758,OMOP5005368,sodium chloride 9 MG/ML Injectable Solution [Saichen],RxNorm Extension,iv_fluids
35848757,OMOP5005367,sodium chloride 9 MG/ML Injectable Solution [Saidelong],RxNorm Extension,iv_fluids
35848829,OMOP5005089,sodium chloride 9 MG/ML Injectable Solution [Saiqisong],RxNorm Extension,iv_fluids
35848756,OMOP5005366,sodium chloride 9 MG/ML Injectable Solution [Saishike],RxNorm Extension,iv_fluids
43779486,OMOP695319,Sodium Chloride 9 MG/ML Injectable Solution [Saxonsol],RxNorm Extension,iv_fluids
35849420,OMOP5005261,sodium chloride 9 MG/ML Injectable Solution [Senting],RxNorm Extension,iv_fluids
35849670,OMOP5005305,sodium chloride 9 MG/ML Injectable Solution [Shandeyi],RxNorm Extension,iv_fluids
35849432,OMOP5005273,sodium chloride 9 MG/ML Injectable Solution [Shasaibotong],RxNorm Extension,iv_fluids
35849431,OMOP5005272,sodium chloride 9 MG/ML Injectable Solution [Shayanlong],RxNorm Extension,iv_fluids
35849704,OMOP5005339,sodium chloride 9 MG/ML Injectable Solution [Shengjun],RxNorm Extension,iv_fluids
35848877,OMOP5005157,sodium chloride 9 MG/ML Injectable Solution [Shuangke],RxNorm Extension,iv_fluids
35849706,OMOP5005341,sodium chloride 9 MG/ML Injectable Solution [Shufuluo],RxNorm Extension,iv_fluids
35849705,OMOP5005340,sodium chloride 9 MG/ML Injectable Solution [Shulang],RxNorm Extension,iv_fluids
35849399,OMOP5005240,sodium chloride 9 MG/ML Injectable Solution [Shuluokang],RxNorm Extension,iv_fluids
35849687,OMOP5005322,sodium chloride 9 MG/ML Injectable Solution [Shunling],RxNorm Extension,iv_fluids
35848879,OMOP5005159,sodium chloride 9 MG/ML Injectable Solution [Siminle],RxNorm Extension,iv_fluids
42939094,OMOP4665759,Sodium Chloride 9 MG/ML Injectable Solution [SODIUM CHLORIDE CJ PERFUSION],RxNorm Extension,iv_fluids
42939090,OMOP4665755,Sodium Chloride 9 MG/ML Injectable Solution [SODIUM CHLORIDE HUONS],RxNorm Extension,iv_fluids
43779488,OMOP696514,Sodium Chloride 9 MG/ML Injectable Solution [Sodium Chloride Roth],RxNorm Extension,iv_fluids
36057128,OMOP4982618,sodium chloride 9 MG/ML Injectable Solution [Sterac],RxNorm Extension,iv_fluids
36057127,OMOP4982617,sodium chloride 9 MG/ML Injectable Solution [Sterac] by Terumo BCT,RxNorm Extension,iv_fluids
21093696,OMOP398979,Sodium Chloride 9 MG/ML Injectable Solution [Steriflex],RxNorm Extension,iv_fluids
21142816,OMOP398980,Sodium Chloride 9 MG/ML Injectable Solution [Steriflex] Box of 1,RxNorm Extension,iv_fluids
42481811,OMOP420738,Sodium Chloride 9 MG/ML Injectable Solution [Steriflex] Box of 10,RxNorm Extension,iv_fluids
21025086,OMOP398981,Sodium Chloride 9 MG/ML Injectable Solution [Steriflex] Box of 15,RxNorm Extension,iv_fluids
35849695,OMOP5005330,sodium chloride 9 MG/ML Injectable Solution [Suobang],RxNorm Extension,iv_fluids
35848833,OMOP5005093,sodium chloride 9 MG/ML Injectable Solution [Sutailin],RxNorm Extension,iv_fluids
35849436,OMOP5005277,sodium chloride 9 MG/ML Injectable Solution [Taituo],RxNorm Extension,iv_fluids
35849435,OMOP5005276,sodium chloride 9 MG/ML Injectable Solution [Taiyapuxi],RxNorm Extension,iv_fluids
35849669,OMOP5005304,sodium chloride 9 MG/ML Injectable Solution [Tenasi],RxNorm Extension,iv_fluids
35848905,OMOP5005185,sodium chloride 9 MG/ML Injectable Solution [Tianjian],RxNorm Extension,iv_fluids
35848898,OMOP5005178,sodium chloride 9 MG/ML Injectable Solution [Tianqingrian],RxNorm Extension,iv_fluids
35848899,OMOP5005179,sodium chloride 9 MG/ML Injectable Solution [Tianquanchuanshu],RxNorm Extension,iv_fluids
35848903,OMOP5005183,sodium chloride 9 MG/ML Injectable Solution [Tianquanshuning],RxNorm Extension,iv_fluids
35848901,OMOP5005181,sodium chloride 9 MG/ML Injectable Solution [Tianquanweikang],RxNorm Extension,iv_fluids
35848902,OMOP5005182,sodium chloride 9 MG/ML Injectable Solution [Tianquanweixin],RxNorm Extension,iv_fluids
35848900,OMOP5005180,sodium chloride 9 MG/ML Injectable Solution [Tianquanxining],RxNorm Extension,iv_fluids
35848904,OMOP5005184,sodium chloride 9 MG/ML Injectable Solution [Tianxing],RxNorm Extension,iv_fluids
35848246,OMOP5005380,sodium chloride 9 MG/ML Injectable Solution [Tongting],RxNorm Extension,iv_fluids
35848892,OMOP5005172,sodium chloride 9 MG/ML Injectable Solution [Tuer],RxNorm Extension,iv_fluids
35848911,OMOP5005191,sodium chloride 9 MG/ML Injectable Solution [Tuosu],RxNorm Extension,iv_fluids
35848891,OMOP5005171,sodium chloride 9 MG/ML Injectable Solution [Tuting],RxNorm Extension,iv_fluids
43815514,OMOP695532,Sodium Chloride 9 MG/ML Injectable Solution [Tutofusin],RxNorm Extension,iv_fluids
43743602,OMOP695554,Sodium Chloride 9 MG/ML Injectable Solution [Tutofusin] Box of 10,RxNorm Extension,iv_fluids
43815515,OMOP695565,Sodium Chloride 9 MG/ML Injectable Solution [Tutofusin] Box of 20,RxNorm Extension,iv_fluids
43599539,OMOP695576,Sodium Chloride 9 MG/ML Injectable Solution [Tutofusin] Box of 30,RxNorm Extension,iv_fluids
43707522,OMOP695543,Sodium Chloride 9 MG/ML Injectable Solution [Tutofusin] Box of 6,RxNorm Extension,iv_fluids
35848890,OMOP5005170,sodium chloride 9 MG/ML Injectable Solution [Tutu],RxNorm Extension,iv_fluids
35771186,OMOP2772647,Sodium Chloride 9 MG/ML Injectable Solution [Uriflex S],RxNorm Extension,iv_fluids
40728657,OMOP4728452,Sodium Chloride 9 MG/ML Injectable Solution [Uriflex S] by Coloplast,RxNorm Extension,iv_fluids
36074004,OMOP4982611,sodium chloride 9 MG/ML Injectable Solution [Uriflex SP],RxNorm Extension,iv_fluids
35762762,OMOP2764223,Sodium Chloride 9 MG/ML Injectable Solution [Uriflex SP],RxNorm Extension,iv_fluids
36057124,OMOP4982610,sodium chloride 9 MG/ML Injectable Solution [Uriflex SP] by Coloplast,RxNorm Extension,iv_fluids
40728656,OMOP4728453,Sodium Chloride 9 MG/ML Injectable Solution [Uriflex SP] by Coloplast,RxNorm Extension,iv_fluids
36057150,OMOP4982639,sodium chloride 9 MG/ML Injectable Solution [UroFlush],RxNorm Extension,iv_fluids
36057149,OMOP4982638,sodium chloride 9 MG/ML Injectable Solution [UroFlush] by TriOn,RxNorm Extension,iv_fluids
35750212,OMOP2751673,Sodium Chloride 9 MG/ML Injectable Solution [Uro-Tainer],RxNorm Extension,iv_fluids
40728655,OMOP4728454,Sodium Chloride 9 MG/ML Injectable Solution [Uro-Tainer] by B.Braun,RxNorm Extension,iv_fluids
40728659,OMOP4728450,Sodium Chloride 9 MG/ML Injectable Solution [Uro-Tainer Sodium Chloride],RxNorm Extension,iv_fluids
