std_concept_id,std_concept_name,std_concept_code,std_vocabulary_id,ancestor_concept_id,ancestor_concept_name
37204835,Diazoxide-resistant focal hyperinsulinism due to Kir6.2 deficiency,783741006,SNOMED,192963,Disorder of pancreas
37204834,Diazoxide-resistant focal hyperinsulinism due to SUR1 deficiency,783740007,SNOMED,192963,Disorder of pancreas
37204808,Serous cystadenocarcinoma of pancreas,783706007,SNOMED,192963,Disorder of pancreas
37204187,Solid pseudopapillary carcinoma of pancreas,782697005,SNOMED,192963,Disorder of pancreas
37116589,Primary malignant neuroendocrine neoplasm of ampulla of Vater,733351008,SNOMED,192963,Disorder of pancreas
37110323,Tropical calcific chronic pancreatitis,724540009,SNOMED,192963,Disorder of pancreas
37109500,Intraductal papillary mucinous neoplasm of pancreas,6.90771E+14,SNOMED,192963,Disorder of pancreas
37017016,Malignant insulinoma,713189001,SNOMED,192963,Disorder of pancreas
37016243,Adenoma of pancreas,2.08061E+14,SNOMED,192963,Disorder of pancreas
36717742,Displacement of pancreatic stent,8.16328E+16,SNOMED,192963,Disorder of pancreas
36717497,Dyskinesia of sphincter of Oddi,721722008,SNOMED,192963,Disorder of pancreas
36717234,Secondary pancreatic insufficiency,722873005,SNOMED,192963,Disorder of pancreas
36717067,Partial pancreatic agenesis,719044008,SNOMED,192963,Disorder of pancreas
36716722,Functional pancreatic sphincter of Oddi disorder,722883009,SNOMED,192963,Disorder of pancreas
36716721,Functional biliary sphincter of Oddi disorder,722882004,SNOMED,192963,Disorder of pancreas
36716715,Autoimmune pancreatitis type 1,722872000,SNOMED,192963,Disorder of pancreas
36716714,Groove pancreatitis,722871007,SNOMED,192963,Disorder of pancreas
36716513,Pancreatitis due to pancreatic duct obstruction,722544004,SNOMED,192963,Disorder of pancreas
36716259,"Pancreatic insufficiency, dyserythropoietic anemia, calvarial hyperostosis syndrome",722207000,SNOMED,192963,Disorder of pancreas
36716258,"Pancreatic hypoplasia, diabetes mellitus, congenital heart disease syndrome",722206009,SNOMED,192963,Disorder of pancreas
36716024,Hyperinsulinism due to uncoupling protein 2 deficiency,721834007,SNOMED,192963,Disorder of pancreas
36715932,Acute on chronic pancreatitis,721724009,SNOMED,192963,Disorder of pancreas
36715929,Adenoma of ampulla of Vater,721719006,SNOMED,192963,Disorder of pancreas
36715928,Primary adenocarcinoma of ampulla of Vater,721718003,SNOMED,192963,Disorder of pancreas
36715573,Hypoinsulinemia following procedure,721286008,SNOMED,192963,Disorder of pancreas
36715530,Hyperinsulinism due to short chain 3-hydroxyacyl-coenzyme A dehydrogenase deficiency,721236002,SNOMED,192963,Disorder of pancreas
36715529,Hyperinsulinism due to insulin receptor deficiency,721235003,SNOMED,192963,Disorder of pancreas
36715528,Hyperinsulinism due to HNF1A deficiency,721234004,SNOMED,192963,Disorder of pancreas
36713547,Neuroendocrine tumor of pancreas,717919005,SNOMED,192963,Disorder of pancreas
36713524,Hyperinsulinism due to focal adenomatous hyperplasia,717888008,SNOMED,192963,Disorder of pancreas
36713364,Benign neuroendocrine neoplasm of pancreas,6.82821E+14,SNOMED,192963,Disorder of pancreas
36713363,Primary adenocarcinoma of head of pancreas,6.81721E+14,SNOMED,192963,Disorder of pancreas
46274136,Acute pancreatitis due to common bile duct calculus,9.6081E+13,SNOMED,192963,Disorder of pancreas
45769875,Insulin reactive hypoglycemia due to type 2 diabetes mellitus,8.4361E+13,SNOMED,192963,Disorder of pancreas
45769170,Exocrine pancreatic manifestation co-occurrent and due to cystic fibrosis,707766007,SNOMED,192963,Disorder of pancreas
45768915,Pancreatic insufficiency due to cystic fibrosis of pancreas,707450006,SNOMED,192963,Disorder of pancreas
45763891,Adenocarcinoma of pancreas,700423003,SNOMED,192963,Disorder of pancreas
45757560,Pancreatic acinar fistula,2.1321E+13,SNOMED,192963,Disorder of pancreas
45757494,Chronic pancreatitis due to chronic alcoholism,1.54211E+14,SNOMED,192963,Disorder of pancreas
44806251,Biliary acute pancreatitis,8.11431E+14,SNOMED,192963,Disorder of pancreas
44504793,"Cystadenocarcinoma, NOS, of pancreas, NOS",8440/3-C25.9,ICDO3,192963,Disorder of pancreas
44504783,Multiple endocrine adenomas of islets of Langerhans,8360/1-C25.4,ICDO3,192963,Disorder of pancreas
44504774,"Papilloma, NOS, of pancreatic duct",8050/0-C25.3,ICDO3,192963,Disorder of pancreas
44503194,"Papillary carcinoma in situ, NOS, of pancreas, NOS",8050/2-C25.9,ICDO3,192963,Disorder of pancreas
44503193,Pseudosarcomatous carcinoma of body of pancreas,8033/3-C25.1,ICDO3,192963,Disorder of pancreas
44503160,Adenosquamous carcinoma of body of pancreas,8560/3-C25.1,ICDO3,192963,Disorder of pancreas
4244235,Crohn's disease of ileum,38106008,SNOMED,195585,Crohn's disease of small intestine
4239382,Crohn's disease of jejunum,91390005,SNOMED,195585,Crohn's disease of small intestine
4212992,Exacerbation of Crohn's disease of small intestine,414154002,SNOMED,195585,Crohn's disease of small intestine
4210469,Crohn's disease of duodenum,56287005,SNOMED,195585,Crohn's disease of small intestine
4055020,Crohn's disease of terminal ileum,196977009,SNOMED,195585,Crohn's disease of small intestine
195585,Crohn's disease of small intestine,56689002,SNOMED,195585,Crohn's disease of small intestine
195575,Crohn's disease of small AND large intestines,71833008,SNOMED,195585,Crohn's disease of small intestine
37116446,Crohn disease of appendix,733157003,SNOMED,194684,Crohn's disease of large bowel
4242392,Crohn's disease of rectum,3815005,SNOMED,194684,Crohn's disease of large bowel
4212991,Exacerbation of Crohn's disease of large intestine,414153008,SNOMED,194684,Crohn's disease of large bowel
4177488,Crohn's disease of colon,50440006,SNOMED,194684,Crohn's disease of large bowel
194684,Crohn's disease of large bowel,7620006,SNOMED,194684,Crohn's disease of large bowel
46274073,Abscess of intestine co-occurrent and due to Crohn's disease of large intestine,1.08575E+15,SNOMED,201606,Crohn's disease
46269888,Abscess of intestine co-occurrent and due to Crohn's disease,1.0859E+15,SNOMED,201606,Crohn's disease
46269883,Abscess of intestine co-occurrent and due to Crohn's disease of small intestine,1.08585E+15,SNOMED,201606,Crohn's disease
46269878,Abscess of intestine co-occurrent and due to Crohn's disease of small and large intestine,1.0858E+15,SNOMED,201606,Crohn's disease
42537666,Crohn disease of upper gastrointestinal tract,737195007,SNOMED,201606,Crohn's disease
36716986,Arthritis co-occurrent and due to Crohn's disease,8.161E+12,SNOMED,201606,Crohn's disease
36716695,Crohn's disease of gastrointestinal anastomosis,722850002,SNOMED,201606,Crohn's disease
36715915,Crohn disease of anal canal,721702009,SNOMED,201606,Crohn's disease
36686095,Crohn's disease of small intestine with stenosis,1.07432E+16,SNOMED,201606,Crohn's disease
4342643,Crohn's disease of stomach,235664007,SNOMED,201606,Crohn's disease
4340114,Crohn's disease of esophagus,235607002,SNOMED,201606,Crohn's disease
4323289,Crohn's disease of pyloric antrum,70622003,SNOMED,201606,Crohn's disease
4266370,Crohn's disease of pylorus,61424003,SNOMED,201606,Crohn's disease
4264850,Gastrointestinal Crohn's disease,397172008,SNOMED,201606,Crohn's disease
4246693,Crohn's disease of intestine,397173003,SNOMED,201606,Crohn's disease
4142544,Crohn's disease in remission,426549001,SNOMED,201606,Crohn's disease
4122617,Crohn's disease of gingivae,234999001,SNOMED,201606,Crohn's disease
4055884,Crohn's disease of oral soft tissues,196578009,SNOMED,201606,Crohn's disease
201606,Crohn's disease,34000006,SNOMED,201606,Crohn's disease
194077,Chronic ulcerative enterocolitis,15342002,SNOMED,194077,Chronic ulcerative enterocolitis
78799,Chronic ulcerative ileocolitis,13470001,SNOMED,194077,Chronic ulcerative enterocolitis
46269848,Abscess of intestine co-occurrent and due to chronic ulcerative rectosigmoiditis,1.08523E+15,SNOMED,75580,Chronic ulcerative proctitis
46269842,Abscess of intestine co-occurrent and due to chronic ulcerative proctitis,1.08518E+15,SNOMED,75580,Chronic ulcerative proctitis
77317,Chronic ulcerative rectosigmoiditis,52506002,SNOMED,75580,Chronic ulcerative proctitis
75580,Chronic ulcerative proctitis,52231000,SNOMED,75580,Chronic ulcerative proctitis
46269859,Abscess of intestine co-occurrent and due to colonic inflammatory polyps,1.08539E+15,SNOMED,81064,Pseudopolyposis of colon
81064,Pseudopolyposis of colon,13025001,SNOMED,81064,Pseudopolyposis of colon
40481367,Chronic left-sided ulcerative colitis,441971007,SNOMED,40481367,Chronic left-sided ulcerative colitis
46269838,Abscess of intestine co-occurrent and due to chronic ulcerative pancolitis,1.08513E+15,SNOMED,40479837,Chronic ulcerative colitis
40482241,Chronic ulcerative pancolitis,442159003,SNOMED,40479837,Chronic ulcerative colitis
40479837,Chronic ulcerative colitis,444546002,SNOMED,40479837,Chronic ulcerative colitis
4302002,Moderate chronic ulcerative colitis,78712000,SNOMED,40479837,Chronic ulcerative colitis
4301738,Mild chronic ulcerative colitis,78324009,SNOMED,40479837,Chronic ulcerative colitis
4031048,Severe chronic ulcerative colitis,14311001,SNOMED,40479837,Chronic ulcerative colitis
46269951,Abscess of intestine co-occurrent and due to ulcerative colitis,1.09284E+15,SNOMED,81893,Ulcerative colitis
44783784,Ulcerative colitis in remission,697969008,SNOMED,81893,Ulcerative colitis
40482865,Left sided ulcerative colitis,445243001,SNOMED,81893,Ulcerative colitis
40479839,Ulcerative pancolitis,444548001,SNOMED,81893,Ulcerative colitis
4342656,Ulcerative enterocolitis,235714007,SNOMED,81893,Ulcerative colitis
4259504,Iritis with ulcerative colitis,410484008,SNOMED,81893,Ulcerative colitis
4187900,Exacerbation of ulcerative colitis,414156000,SNOMED,81893,Ulcerative colitis
4166480,Ulcerative proctocolitis,295046003,SNOMED,81893,Ulcerative colitis
4086978,Eosinophilic ulcerative colitis,24829000,SNOMED,81893,Ulcerative colitis
4029372,Acute ulcerative colitis,128600008,SNOMED,81893,Ulcerative colitis
4025853,Ulcerative ileocolitis,196987008,SNOMED,81893,Ulcerative colitis
3184226,Pancolonic ulcerative colitis,1.006E+16,Nebraska Lexicon,81893,Ulcerative colitis
81893,Ulcerative colitis,64766004,SNOMED,81893,Ulcerative colitis
434615,Cystic fibrosis without meconium ileus,81423003,SNOMED,434615,Cystic fibrosis without meconium ileus
193174,Cystic fibrosis with meconium ileus,86092005,SNOMED,193174,Cystic fibrosis with meconium ileus
3189821,Cystic fibrosis exacerbation,1.877E+16,Nebraska Lexicon,254320,Cystic fibrosis of the lung
254320,Cystic fibrosis of the lung,86555001,SNOMED,254320,Cystic fibrosis of the lung
44808532,Exacerbation of cystic fibrosis,8.59041E+14,SNOMED,441267,Cystic fibrosis
42538543,Subclinical cystic fibrosis,762271004,SNOMED,441267,Cystic fibrosis
42538542,Atypical cystic fibrosis,762270003,SNOMED,441267,Cystic fibrosis
42538541,Classical cystic fibrosis,762269004,SNOMED,441267,Cystic fibrosis
37396320,Follicular hamartoma with alopecia and cystic fibrosis syndrome,716088000,SNOMED,441267,Cystic fibrosis
37110724,Fetal cystic fibrosis,725052002,SNOMED,441267,Cystic fibrosis
36714965,Cystic fibrosis with gastritis and megaloblastic anemia syndrome,720401009,SNOMED,441267,Cystic fibrosis
4143529,Diabetes mellitus associated with cystic fibrosis,426705001,SNOMED,441267,Cystic fibrosis
3183290,Pulmonary exacerbation cystic fibrosis,1.384E+16,Nebraska Lexicon,441267,Cystic fibrosis
441267,Cystic fibrosis,190905008,SNOMED,441267,Cystic fibrosis
4026009,Perforated diverticulum of ileum,197107003,SNOMED,200447,Gastrointestinal complication
4026008,Perforated diverticulum of jejunum,197106007,SNOMED,200447,Gastrointestinal complication
4024831,Esophageal ulcer due to aspirin,196607008,SNOMED,200447,Gastrointestinal complication
4004355,Barium granuloma of colon,110994007,SNOMED,200447,Gastrointestinal complication
3655999,Low anterior resection syndrome,870625007,SNOMED,200447,Gastrointestinal complication
3186208,Graft vs host dz affect skin bowel gr 2,1.659E+16,Nebraska Lexicon,200447,Gastrointestinal complication
3180193,Perforation of colon complicating colonoscopy,7.25E+15,Nebraska Lexicon,200447,Gastrointestinal complication
3171929,Diverticulitis with diverticular abscess,9.70001E+14,Nebraska Lexicon,200447,Gastrointestinal complication
3169756,Malfunctioning jejunostomy tube,2.173E+16,Nebraska Lexicon,200447,Gastrointestinal complication
761077,Obstruction of ileostomy,1.428E+16,SNOMED,200447,Gastrointestinal complication
443326,Mild hyperemesis-delivered,199022003,SNOMED,200447,Gastrointestinal complication
440788,Hyperemesis gravidarum with metabolic disturbance - not delivered,199028004,SNOMED,200447,Gastrointestinal complication
440785,Vomiting of pregnancy,90325002,SNOMED,200447,Gastrointestinal complication
436485,Hyperemesis gravidarum with metabolic disturbance,199025001,SNOMED,200447,Gastrointestinal complication
436173,Hyperemesis gravidarum with metabolic disturbance - delivered,199027009,SNOMED,200447,Gastrointestinal complication
436166,Mild hyperemesis gravidarum,19569008,SNOMED,200447,Gastrointestinal complication
435023,Mild hyperemesis-not delivered,199023008,SNOMED,200447,Gastrointestinal complication
200906,Complication of transplanted intestines,13160009,SNOMED,200447,Gastrointestinal complication
200447,Gastrointestinal complication,24813008,SNOMED,200447,Gastrointestinal complication
194395,Hemorrhage of large intestine with diverticular disease of large intestine,197092000,SNOMED,200447,Gastrointestinal complication
22666,Vomiting after gastrointestinal tract surgery,197130009,SNOMED,200447,Gastrointestinal complication
46274074,Abscess of jejunum co-occurrent and due to diverticulitis,1.08629E+15,SNOMED,200447,Gastrointestinal complication
46273470,Hemorrhage of cecum due to diverticulosis,1.08655E+15,SNOMED,200447,Gastrointestinal complication
46273469,Perforation of sigmoid colon due to diverticulitis,1.08638E+15,SNOMED,200447,Gastrointestinal complication
46273411,Intestinal obstruction due to bilateral recurrent femoral hernia,8.651E+12,SNOMED,200447,Gastrointestinal complication
46270529,Hemorrhage of small intestine with diverticulosis,4.0271E+13,SNOMED,200447,Gastrointestinal complication
46269907,Intestinal hemorrhage with diverticulosis,1.0866E+15,SNOMED,200447,Gastrointestinal complication
46269906,Hemorrhage of jejunum with diverticulosis,1.08658E+15,SNOMED,200447,Gastrointestinal complication
46269905,Hemorrhage with diverticulosis of ileum,1.08657E+15,SNOMED,200447,Gastrointestinal complication
46269904,Hemorrhage with diverticulosis of duodenum,1.08656E+15,SNOMED,200447,Gastrointestinal complication
46269903,Perforation of small intestine due to diverticulitis,1.08649E+15,SNOMED,200447,Gastrointestinal complication
46269902,Perforation of small intestine co-occurrent with hemorrhage due to diverticulitis,1.08648E+15,SNOMED,200447,Gastrointestinal complication
46269901,Hemorrhage of small intestine due to diverticulitis,1.08646E+15,SNOMED,200447,Gastrointestinal complication
46269900,Diverticulitis of small and large intestine with perforation,1.08644E+15,SNOMED,200447,Gastrointestinal complication
46269899,Abscess of sigmoid colon co-occurrent and due to diverticulitis,1.08634E+15,SNOMED,200447,Gastrointestinal complication
46269897,Perforation of ileum due to diverticulitis,1.08628E+15,SNOMED,200447,Gastrointestinal complication
46269896,Perforation of duodenum due to diverticulitis,1.08623E+15,SNOMED,200447,Gastrointestinal complication
46269895,Perforation of cecum due to diverticulitis,1.08615E+15,SNOMED,200447,Gastrointestinal complication
46269891,Rectal hemorrhage due to Crohn's disease,1.08594E+15,SNOMED,200447,Gastrointestinal complication
46269890,Intestinal obstruction due to Crohn's disease,1.08593E+15,SNOMED,200447,Gastrointestinal complication
46269887,Rectal hemorrhage due to Crohn's disease of small intestine,1.08589E+15,SNOMED,200447,Gastrointestinal complication
46269886,Intestinal obstruction due to Crohn's disease of small intestine,1.08588E+15,SNOMED,200447,Gastrointestinal complication
46269885,Fistula of small intestine due to Crohn's disease,1.08587E+15,SNOMED,200447,Gastrointestinal complication
46269882,Rectal hemorrhage due to Crohn's disease of small and large intestines,1.08584E+15,SNOMED,200447,Gastrointestinal complication
46269881,Intestinal obstruction due to Crohn's disease of small and large intestine,1.08583E+15,SNOMED,200447,Gastrointestinal complication
46269880,Fistula of intestine due to Crohn's disease of small and large intestine,1.08582E+15,SNOMED,200447,Gastrointestinal complication
46269877,Rectal hemorrhage due to Crohn's disease of large intestine,1.08579E+15,SNOMED,200447,Gastrointestinal complication
46269876,Intestinal obstruction due to Crohn's disease of large intestine,1.08578E+15,SNOMED,200447,Gastrointestinal complication
46269875,Fistula of large intestine due to Crohn's disease,1.08577E+15,SNOMED,200447,Gastrointestinal complication
46269827,Intestinal obstruction due to bilateral femoral hernia,1.08375E+15,SNOMED,200447,Gastrointestinal complication
45763563,Stomach dysfunction following gastrostomy,5.221E+12,SNOMED,200447,Gastrointestinal complication
45763562,Abscess of intestine co-occurrent and due to diverticular disease,5.211E+12,SNOMED,200447,Gastrointestinal complication
45757543,Hemorrhage of colon due to diverticulosis,1.90191E+14,SNOMED,200447,Gastrointestinal complication
45757397,Gastric ulcer caused by non-steroidal anti-inflammatory drug in therapeutic use,1.29141E+14,SNOMED,200447,Gastrointestinal complication
43530958,Induced termination of pregnancy complicated by bowel damage,609504000,SNOMED,200447,Gastrointestinal complication
43530930,Induced termination of pregnancy complicated by perforation of bowel,609475000,SNOMED,200447,Gastrointestinal complication
43530924,Induced termination of pregnancy complicated by laceration of bowel,609467006,SNOMED,200447,Gastrointestinal complication
43021934,Malrotation of intestine with internal herniation,459054000,SNOMED,200447,Gastrointestinal complication
42597112,Intraoperative perforation of large colon,3.19091E+14,SNOMED Veterinary,200447,Gastrointestinal complication
42575801,Surgical perforation of cecum,3.18261E+14,SNOMED Veterinary,200447,Gastrointestinal complication
42538545,Fetal intrauterine intestinal perforation with congenital atresia of intestinal tract,762273001,SNOMED,200447,Gastrointestinal complication
