Concept Set ID,Name,Concept ID,Concept Code,Concept Name,Concept Class ID,Domain,Vocabulary
374,Cardiac Disorders,4100876,253383003,Tricuspid valve prolapse,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4006971,111287006,Tricuspid valve regurgitation,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,45766209,703322008,Tricuspid valve regurgitation due to carcinoid tumor,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4176099,49915006,Tricuspid valve stenosis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,45766153,703255000,Tricuspid valve stenosis due to carcinoid tumor,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,45766206,703319006,Tricuspid valve stenosis with insufficiency,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,45766208,703321001,Tricuspid valve stenosis with regurgitation due to carcinoid tumor,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4117132,301110003,Tricuspid valve vegetations,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,321315,86014007,Trifascicular block,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40486559,447779007,Trifoliate left atrioventricular valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4208928,441024003,Trifurcation lesion of coronary artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40487478,447943006,Tripartite right ventricle,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4100259,253442000,Triple orifice of left ventricular component of common atrioventricular valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4124682,233817007,Triple vessel disease of the heart,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,37398931,715626008,Tropical endomyocardial fibrosis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4102996,253439006,True cleft of common atrioventricular valve leaflet,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4103014,253498000,True cleft of left atrioventricular valve leaflet,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4103004,253470003,True cleft of right atrioventricular valve leaflet,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4119778,234129008,True congenital varicose veins,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,439693,194802003,True posterior myocardial infarction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4109334,253579004,Truncal valve abnormality,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4109335,253580001,Truncal valve dysplasia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40492988,449037002,Truncal valve overriding ventricular septum,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4108724,253583004,Truncal valve prolapse,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4112083,253582009,Truncal valve regurgitation,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4109199,253581002,Truncal valve stenosis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4006983,111319002,"Truncus arteriosus, Edwards' type IV",Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4203012,52987001,Tuberculosis of endocardium,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4200662,302131003,Tuberculosis of heart,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4264207,47292005,Tuberculosis of myocardium,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4109342,253614008,Tubular hypoplasia of aorta,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36717761,719839000,Tubular renal disease with cardiomyopathy syndrome,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40488838,446667008,Two atrioventricular valves in double inlet ventricle,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4101318,253524007,Two chambered right ventricle,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,44813207,7.59891E+14,Two chambered right ventricle with ventricular septal defect above and below obstruction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,44804776,7.59871E+14,Two chambered right ventricle with ventricular septal defect above obstruction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,44804777,7.59881E+14,Two chambered right ventricle with ventricular septal defect below obstruction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42710032,449904002,Type II arteriovenous malformation of spinal cord,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42710033,449905001,Type III arteriovenous malformation of spinal cord,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4324893,429559004,Typical angina,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36714994,720448006,Typical atrial flutter,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4154303,2829000,Uhl's disease,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42573220,3.59941E+14,Unclassified cardiomyopathy,Clinical Finding,Condition,SNOMED Veterinary
374,Cardiac Disorders,40490945,448624005,Uniatrial biventricular connection with absent left sided atrioventricular connection with straddling valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40487981,448075009,Uniatrial biventricular connection with absent right sided atrioventricular connection with straddling valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40486071,447696004,Unicommissural unicuspid aortic valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40486072,447697008,Unicommissural unicuspid pulmonary valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4108730,253610004,Unicuspid aortic valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4109339,253598002,Unicuspid pulmonary valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4120087,233923003,Unidirectional retrograde accessory pathway,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4099778,27337007,Unifocal PVCs,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40490481,448574001,Unipartite right ventricle,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40490946,448625006,Univentricular atrioventricular connection with absent left sided atrioventricular connection,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40487087,447919008,Univentricular atrioventricular connection with absent right sided atrioventricular connection,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,35615053,15960661000119107,Unstable angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36712982,15960061000119102,Unstable angina co-occurrent and due to coronary arteriosclerosis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,37309713,15960541000119107,Unstable angina due to arteriosclerosis of autologous vein coronary artery bypass graft,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4106715,29894000,Vagal autonomic bradycardia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021222,473006003,Vagal autonomic bradycardia of prematurity,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020654,471858004,Valvular cardiomyopathy,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4232337,89736004,Valvular endocarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4213379,417094009,Valvular sclerosis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4109642,253700001,Variant coronary origin from aortic sinus,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4109490,253727002,Variant dominance of coronary circulation,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,37310906,2.5971E+13,Vascular birthmark,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4183152,53190001,Vascular compression of esophagus by aberrant artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4210025,55520003,Vascular compression of esophagus by aberrant right subclavian artery arising from descending aorta,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4082321,277494001,Vascular loops of inner ear,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4079563,277495000,Vascular malformation of inner ear,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4100711,253193002,Vascular malformation of the nervous system,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40488000,448092000,Vascular ring due to aberrant subclavian artery and bilateral arterial ducts,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4280209,66403007,Vascular ring of aorta,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4108745,253663007,Vascular ring with left aortic arch,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40490418,448517004,Vascular ring with left aortic arch and retroesophageal right descending aorta and right arterial duct arising from aortic diverticulum and aberrant right subclavian artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40490523,448611005,Vascular ring with left aortic arch and retrotracheal right patent arterial duct,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40490948,448627003,Vascular ring with left aortic arch and right arterial duct arising from aberrant retroesophageal innominate artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40488435,448153005,Vascular ring with left aortic arch and right arterial duct arising from aberrant retroesophageal right subclavian artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40488436,448154004,Vascular ring with left aortic arch and right arterial duct arising from retroesophageal aortic diverticulum,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40490949,448628008,Vascular ring with left aortic arch and right arterial duct arising from retroesophageal aortic diverticulum and aberrant right subclavian artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40492975,449025004,Vascular ring with left aortic arch and right arterial duct ligament arising from retroesophageal aortic diverticulum with aberrant right subclavian artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40490950,448629000,Vascular ring with left aortic arch and right arterial ligament,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40490951,448630005,Vascular ring with left aortic arch and right patent arterial duct,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40488997,448303009,Vascular ring with left aortic arch to right descending aorta and right arterial ligament,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40488998,448304003,Vascular ring with left aortic arch to right descending aorta and right patent arterial duct,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40489394,448305002,Vascular ring with malrotation and dextroversion of heart and hypoplasia of right lung and left arterial duct,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021431,460906001,Vascular ring with mirror image branching of right aortic arch and left arterial ligament,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40487537,447997006,Vascular ring with retrotracheal right pulmonary artery from ascending aorta,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4108746,253664001,Vascular ring with right aortic arch,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021319,460593008,Vascular ring with right aortic arch and left arterial duct from anomalous retroesophageal brachiocephalic artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021317,460591005,Vascular ring with right aortic arch and left arterial duct from anomalous retroesophageal left subclavian artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021320,460594002,Vascular ring with right aortic arch and left arterial duct from retroesophageal diverticulum of aorta,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021318,460592003,Vascular ring with right aortic arch and left arterial duct from retroesophageal diverticulum of aorta and anomalous left subclavian artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42873065,450315001,Vascular ring with right aortic arch and left arterial ligament,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021315,460589002,Vascular ring with right aortic arch and left arterial ligament between left subclavian artery and left common carotid artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021316,460590006,Vascular ring with right aortic arch and left arterial ligament with anomalous retroesophageal left subclavian artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42873064,450314002,Vascular ring with right aortic arch and left patent arterial duct,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40487984,448078006,Vascular ring with right aortic arch and right arterial ligament with absent left pulmonary artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40487985,448079003,Vascular ring with right aortic arch and right patent arterial duct with absent left pulmonary artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020872,459055004,Vegetation of heart,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4311258,86100009,Vegetative endocarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4215653,416792008,Vein of Galen malformation,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4104175,29057008,Venous anomaly of umbilical cord,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4093232,280143008,Venous remnant,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4121797,234125002,Venous valvular anomaly,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4121800,234134007,Venous-lymphatic malformation,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4236169,90539001,Ventricular aneurysm,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,37109910,723858002,Ventricular aneurysm due to and following acute myocardial infarction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4185572,44103008,Ventricular arrhythmia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4008580,11157007,Ventricular bigeminy,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4327066,75532003,Ventricular escape beat,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4088507,251186007,Ventricular escape complex,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4218242,81898007,Ventricular escape rhythm,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36714539,719823007,"Ventricular extrasystoles with syncope, perodactyly and Robin sequence syndrome",Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,437894,71908006,Ventricular fibrillation,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4111700,195083004,Ventricular fibrillation and flutter,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,433225,111288001,Ventricular flutter,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4145489,266249003,Ventricular hypertrophy,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40491894,447285001,Ventricular imbalance,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40488829,446659000,Ventricular imbalance with dominant left ventricle and hypoplastic right ventricle,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40491895,447286000,Ventricular imbalance with dominant right ventricle and hypoplastic left ventricle,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4092010,251178007,Ventricular interpolated complexes,Clinical Finding,Condition,SNOMED
